chr	start	end	name	score	strand	gene	external_gene_name	annotation	finalized_annotation	grouped_annotation	annotation_count	TOTAL_TagCount	Nuc_F_M_BC	Nuc_F_S_BC	Cyto_F_M_BC	Cyto_F_S_BC	NLS_I_M_BC	NLS_I_S_BC	NES_I_M_BC	NES_I_S_BC	G3BP_I_M_BC	G3BP_I_S_BC	NLS_E_M_BC	NLS_E_S_BC	NES_E_M_BC	NES_E_S_BC	G3BP_E_M_BC	G3BP_E_S_BC	TOTAL_BC	NLS_E_S_1	NLS_E_S_2	NLS_E_S_3	NLS_E_S_4
chr5	 12771151	 12771171	chr5-8846	    3.97	+	ENSG00000248131	LINC01194	intron|lncRNA	lncRNA	ncRNA	2	1.569011e-05	1	1	0	0	1	2	0	0	1	0	0	2	0	0	0	0	8	0	4.457619e-06	1.910997e-06	0
chr5	 12771963	 12771983	chr5-210	   81.50	+	ENSG00000248131	LINC01194	intron|lncRNA	lncRNA	ncRNA	2	0.0002173611	3	3	3	3	1	2	2	1	2	3	2	2	0	0	2	0	29	1.386943e-05	8.915238e-06	0	0
chr5	 12786965	 12786985	chr5-1846	   14.50	+	ENSG00000248131	LINC01194	intron|lncRNA	lncRNA	ncRNA	2	7.598066e-05	2	3	1	3	1	1	1	1	1	1	2	2	0	0	0	1	20	1.386943e-05	0	1.910997e-06	0
chr5	 12829709	 12829729	chr5-7309	    5.29	+			unannotated	UnAn	UnAn	1	3.137913e-05	0	0	1	2	1	1	1	0	1	1	1	2	0	0	1	1	13	0	4.457619e-06	1.910997e-06	0
chr5	 14159312	 14159332	chr5-28959	    2.20	+	ENSG00000038382	TRIO	intron|CDS_Retained_intron	CDS_RI	intron	2	8.146203e-06	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	5	0	0	1.910997e-06	2.903482e-06
chr5	 14430200	 14430220	chr5-3365	    9.25	+	ENSG00000038382	TRIO	intron|Other|CDS_Retained_intron	Other	Other	3	3.848254e-05	3	1	2	3	1	0	1	0	0	1	0	2	0	0	1	0	15	0	0	1.910997e-06	2.903482e-06
chr5	 14430405	 14430425	chr5-5149	    7.05	+	ENSG00000038382	TRIO	intron|CDS_Retained_intron	CDS_RI	intron	2	2.152973e-05	2	1	1	2	2	0	1	0	0	1	0	2	0	0	1	0	13	0	4.457619e-06	0	2.903482e-06
chr5	 15381002	 15381022	chr5-15758	    3.08	-			unannotated	UnAn	UnAn	1	1.065536e-05	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	1	5	0	0	1.910997e-06	2.903482e-06
chr5	 18679530	 18679550	chr5-473	   54.60	-			unannotated	UnAn	UnAn	1	0.0001539064	3	3	3	3	2	1	1	1	2	3	3	2	0	0	0	0	27	2.773887e-05	0	0	2.903482e-06
chr5	 18752759	 18752779	chr5-2229	   12.30	-				UnAn	UnAn	0	3.60688e-05	3	2	2	3	1	1	1	0	0	2	0	2	0	1	0	0	18	0	4.457619e-06	1.910997e-06	0
chr5	 18761148	 18761168	chr5-2486	   11.50	-			unannotated	UnAn	UnAn	1	2.681372e-05	1	2	1	3	1	2	1	0	1	1	0	2	0	0	0	0	15	0	4.457619e-06	0	2.903482e-06
chr5	 18769935	 18769955	chr5-16236	    3.08	-			unannotated	UnAn	UnAn	1	2.264444e-05	0	1	0	1	1	1	0	0	1	0	0	2	0	0	0	0	7	1.386943e-05	4.457619e-06	0	0
chr5	 18835682	 18835702	chr5-2594	   11.50	-			unannotated	UnAn	UnAn	1	4.918301e-05	3	3	3	2	1	2	0	0	1	0	1	2	0	0	1	1	20	1.386943e-05	0	0	2.903482e-06
chr5	 18851686	 18851706	chr5-325	   48.50	-			unannotated	UnAn	UnAn	1	0.0001176777	3	3	3	3	2	2	1	0	1	3	1	2	0	0	1	0	25	1.386943e-05	4.457619e-06	0	0
chr5	 18893585	 18893605	chr5-3095	   11.50	-				UnAn	UnAn	0	2.992606e-05	3	3	0	2	2	1	0	1	1	2	1	2	0	0	0	1	19	0	4.457619e-06	1.910997e-06	0
chr5	 18915909	 18915929	chr5-1128	   20.70	-			unannotated	UnAn	UnAn	1	6.152099e-05	3	3	0	3	1	1	1	0	2	2	1	3	0	0	0	0	20	0	8.915238e-06	1.910997e-06	2.903482e-06
chr5	 18937189	 18937209	chr5-918	   23.80	-			unannotated	UnAn	UnAn	1	7.482071e-05	3	3	2	3	1	1	0	1	1	3	1	2	0	0	0	1	22	0	0	1.910997e-06	2.903482e-06
chr5	 18952658	 18952678	chr5-5276	    6.61	-				UnAn	UnAn	0	3.047211e-05	3	3	0	3	1	1	0	0	0	1	0	2	0	0	0	0	14	1.386943e-05	4.457619e-06	0	0
chr5	 18955760	 18955780	chr5-151	   76.70	-				UnAn	UnAn	0	0.0001854605	3	3	3	3	2	2	0	0	2	4	0	2	0	0	2	0	26	0	4.457619e-06	1.910997e-06	0
chr5	 18961197	 18961217	chr5-3103	   11.50	-				UnAn	UnAn	0	3.612756e-05	2	3	1	3	0	1	0	0	0	1	0	2	0	0	0	0	13	1.386943e-05	4.457619e-06	0	0
chr5	 18961752	 18961772	chr5-290	   58.20	-				UnAn	UnAn	0	0.0001404418	3	3	3	3	2	2	1	2	1	3	1	2	0	0	1	0	27	0	4.457619e-06	0	2.903482e-06
chr5	 18962942	 18962962	chr5-49	  187.70	-			TE	TE	TE	1	0.0005207002	3	3	3	3	2	2	1	1	2	4	2	3	0	1	2	2	34	1.386943e-05	4.457619e-06	3.821994e-06	0
chr5	 18964154	 18964174	chr5-2179	   12.80	-				UnAn	UnAn	0	3.116943e-05	2	2	2	1	1	0	1	0	1	2	0	2	0	0	0	0	14	0	0	1.910997e-06	2.903482e-06
chr5	 18988926	 18988946	chr5-15060	    6.17	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	5.478502e-05	1	1	0	3	0	1	0	0	0	2	0	2	0	0	0	0	10	4.16083e-05	4.457619e-06	0	0
chr5	 18990469	 18990489	chr5-733	   23.80	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	9.718936e-05	2	3	3	3	2	1	1	0	1	1	1	2	0	0	0	2	22	0	4.457619e-06	1.910997e-06	0
chr5	 18992102	 18992122	chr5-217	   79.30	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	0.0002624917	3	3	3	3	2	2	2	1	2	3	3	2	0	1	2	1	33	2.773887e-05	4.457619e-06	0	0
chr5	 19027965	 19027985	chr5-637	   48.50	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	0.0001734673	3	3	1	3	2	1	1	1	1	4	1	2	0	0	2	2	27	4.16083e-05	8.915238e-06	0	0
chr5	 19028340	 19028360	chr5-4282	   10.10	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	5.145037e-05	2	2	1	2	1	1	0	0	1	2	0	2	0	0	0	0	14	2.773887e-05	4.457619e-06	0	0
chr5	 19033632	 19033652	chr5-1240	   28.20	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	5.731758e-05	3	3	2	3	1	1	0	1	0	2	0	2	0	0	1	0	19	0	0	1.910997e-06	2.903482e-06
chr5	 19039647	 19039667	chr5-905	   23.40	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	7.224524e-05	3	3	0	3	1	2	0	1	1	3	0	2	0	1	0	0	20	0	4.457619e-06	1.910997e-06	0
chr5	 19039882	 19039902	chr5-8856	   10.60	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	3.217758e-05	1	3	1	3	0	1	0	0	0	0	0	2	0	0	0	0	11	1.386943e-05	0	1.910997e-06	0
chr5	 19055829	 19055849	chr5-1822	   12.80	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	3.855736e-05	2	2	3	2	2	1	1	1	1	0	1	2	0	0	0	0	18	0	4.457619e-06	0	5.806965e-06
chr5	 19060659	 19060679	chr5-7731	    6.17	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	3.056989e-05	2	2	2	2	2	2	0	1	1	1	0	2	0	0	1	0	18	0	8.915238e-06	1.910997e-06	0
chr5	 19061512	 19061532	chr5-7781	    5.29	-	ENSG00000249174		intron|Other|lncRNA	lncRNA	ncRNA	3	1.975875e-05	1	2	1	1	0	1	0	0	1	1	0	2	0	0	0	0	10	0	4.457619e-06	0	2.903482e-06
chr5	 19067588	 19067608	chr5-65	  162.60	-	ENSG00000249174		intron|TE|lncRNA	lncRNA	ncRNA	3	0.0003842457	3	3	3	3	2	2	1	1	2	3	2	2	0	0	1	1	29	2.773887e-05	4.457619e-06	0	0
chr5	 19073337	 19073357	chr5-4920	    7.49	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	3.142143e-05	0	2	2	3	0	2	0	0	0	0	3	2	0	0	1	0	15	0	4.457619e-06	1.910997e-06	0
chr5	 19082268	 19082288	chr5-9535	    4.41	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	2.768459e-05	2	2	0	0	1	0	1	1	0	0	0	2	0	0	0	0	9	1.386943e-05	4.457619e-06	0	0
chr5	 19107024	 19107044	chr5-288	   49.80	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	0.0001775754	3	3	3	3	2	2	0	2	1	4	1	2	0	0	1	2	29	0	4.457619e-06	3.821994e-06	0
chr5	 19126825	 19126845	chr5-1515	   18.10	-	ENSG00000249174		intron|TE|lncRNA	lncRNA	ncRNA	3	0.0003008133	3	2	2	3	2	1	1	1	0	2	1	2	0	1	1	1	23	1.386943e-05	4.457619e-06	0	0
chr5	 19131988	 19132008	chr5-147	   82.00	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	0.0001909768	3	3	3	3	2	2	0	1	0	3	2	4	0	0	0	1	27	1.386943e-05	8.915238e-06	1.910997e-06	5.806965e-06
chr5	 19141621	 19141641	chr5-1456	   19.00	-	ENSG00000249174		intron|lncRNA	lncRNA	ncRNA	2	6.943436e-05	3	3	1	3	1	1	1	0	2	3	0	2	0	0	1	0	21	1.386943e-05	4.457619e-06	0	0
chr5	 20793612	 20793632	chr5-11363	    3.97	+	ENSG00000251629	LINC02241	intron|lncRNA	lncRNA	ncRNA	2	1.505592e-05	0	0	1	1	0	1	0	0	1	0	1	2	0	0	0	0	7	0	0	1.910997e-06	5.806965e-06
chr5	 21999127	 21999147	chr5-9922	    4.41	+			unannotated	UnAn	UnAn	1	2.898821e-05	0	2	0	0	1	1	0	1	0	2	1	2	0	0	0	0	10	1.386943e-05	4.457619e-06	0	0
chr5	 22258133	 22258153	chr5-221	   65.70	+			unannotated	UnAn	UnAn	1	0.0002396743	3	3	3	3	1	2	1	0	2	4	1	2	1	2	2	1	31	0	0	1.910997e-06	2.903482e-06
chr5	 25952575	 25952595	chr5-27388	    2.20	-			unannotated	UnAn	UnAn	1	7.41013e-06	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	1	5	0	0	1.910997e-06	2.903482e-06
chr5	 27111596	 27111616	chr5-2010	   45.80	+	ENSG00000207261	RNU6-738P	snRNA	snRNA	ncRNA	1	0.0001277545	0	0	0	0	2	2	0	1	0	0	2	2	1	2	2	0	14	0	0	7.643989e-06	5.806965e-06
chr5	 28086198	 28086218	chr5-9112	    4.41	+			unannotated	UnAn	UnAn	1	2.562772e-05	2	0	1	1	0	1	1	0	0	2	0	2	0	0	0	0	10	1.386943e-05	0	1.910997e-06	0
chr5	 28535628	 28535648	chr5-2172	   12.80	-			unannotated	UnAn	UnAn	1	4.557388e-05	1	2	1	3	1	1	1	1	1	1	1	2	0	0	0	0	16	1.386943e-05	4.457619e-06	0	0
chr5	 28583997	 28584017	chr5-2474	   11.90	-	ENSG00000250453		intron|lncRNA	lncRNA	ncRNA	2	4.025798e-05	3	3	0	2	1	1	1	0	1	2	0	2	0	0	0	0	16	1.386943e-05	4.457619e-06	0	0
chr5	 28595783	 28595803	chr5-5912	    9.25	+			Other|unannotated	Other	Other	2	4.610998e-05	0	1	3	2	0	0	0	0	0	1	1	2	0	0	1	1	12	0	0	1.910997e-06	2.903482e-06
chr5	 28834090	 28834110	chr5-7009	    6.17	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	2.437935e-05	2	1	1	2	2	1	0	0	1	1	1	2	0	0	0	0	14	0	4.457619e-06	0	2.903482e-06
chr5	 28842694	 28842714	chr5-10092	    4.41	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	1.742701e-05	1	0	0	0	2	1	1	0	1	2	1	2	0	0	0	0	11	0	0	1.910997e-06	2.903482e-06
chr5	 28851401	 28851421	chr5-7991	    5.29	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	2.774518e-05	3	0	1	3	0	1	0	0	1	0	0	2	0	0	0	0	11	1.386943e-05	0	0	2.903482e-06
chr5	 28863467	 28863487	chr5-93	   99.20	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	0.0002610929	3	3	3	3	2	2	0	1	2	3	1	2	0	0	1	1	27	0	4.457619e-06	1.910997e-06	0
chr5	 28867663	 28867683	chr5-2016	   15.00	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	5.021925e-05	3	3	1	3	1	1	0	1	1	1	2	2	0	0	0	0	19	0	4.457619e-06	1.910997e-06	0
chr5	 28869240	 28869260	chr5-2500	   11.00	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	3.078217e-05	3	2	2	3	1	2	0	0	0	1	0	2	0	0	0	0	16	0	8.915238e-06	1.910997e-06	0
chr5	 28878179	 28878199	chr5-118	  149.40	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	0.0003674751	3	3	3	3	2	1	1	1	2	3	3	2	1	0	1	0	29	0	1.337286e-05	1.910997e-06	0
chr5	 28896845	 28896865	chr5-10480	    3.97	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	1.716411e-05	0	1	0	1	2	1	1	0	1	1	0	2	0	0	0	0	10	0	8.915238e-06	1.910997e-06	0
chr5	 28898701	 28898721	chr5-4343	    8.37	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	4.959833e-05	3	2	2	1	1	1	1	1	2	0	2	2	0	0	1	0	19	0	4.457619e-06	1.910997e-06	0
chr5	 28909468	 28909488	chr5-11170	    3.97	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	1.065682e-05	1	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	6	0	4.457619e-06	1.910997e-06	0
chr5	 28923309	 28923329	chr5-453	   35.70	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	0.0001261281	3	3	3	3	2	1	1	0	1	2	2	2	0	0	1	0	24	2.773887e-05	0	0	2.903482e-06
chr5	 28955049	 28955069	chr5-11313	    3.97	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	1.540714e-05	0	0	0	3	1	1	1	1	0	0	1	2	0	0	0	0	10	0	4.457619e-06	1.910997e-06	0
chr5	 28964144	 28964164	chr5-2230	   17.20	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	3.723864e-05	1	3	2	1	2	1	1	0	0	2	0	3	0	0	0	0	16	0	4.457619e-06	1.910997e-06	2.903482e-06
chr5	 28975317	 28975337	chr5-3692	    8.37	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	6.112596e-05	2	1	1	1	1	1	1	0	1	1	1	2	1	0	0	0	14	1.386943e-05	4.457619e-06	0	0
chr5	 29009298	 29009318	chr5-222	   57.70	+	ENSG00000259786	LINC02109	intron|lncRNA	lncRNA	ncRNA	2	0.0002321458	3	3	3	3	2	1	1	1	2	3	1	2	1	0	3	0	29	1.386943e-05	4.457619e-06	0	0
chr5	 29087571	 29087591	chr5-2912	   11.00	+	ENSG00000259786	LINC02109	intron|Other|lncRNA	lncRNA	ncRNA	3	4.464931e-05	1	3	0	2	0	2	1	1	0	1	0	2	0	0	1	0	14	1.386943e-05	4.457619e-06	0	0
chr5	 30629807	 30629827	chr5-1926	   15.90	-	ENSG00000287176		intron|lncRNA	lncRNA	ncRNA	2	4.646528e-05	2	3	1	3	1	2	1	0	1	3	0	2	0	0	1	0	20	0	8.915238e-06	1.910997e-06	0
chr5	 31328179	 31328199	chr5-14773	    3.97	-			unannotated	UnAn	UnAn	1	1.648649e-05	0	0	0	0	1	0	0	0	0	0	1	2	0	1	0	1	6	0	0	1.910997e-06	2.903482e-06
chr5	 31723014	 31723034	chr5-1005	   21.60	-				UnAn	UnAn	0	6.081611e-05	3	3	3	3	1	1	0	0	1	3	0	2	0	0	1	2	23	0	4.457619e-06	5.732992e-06	0
chr5	 32158275	 32158295	chr5-12141	    3.53	-	ENSG00000113384	GOLPH3	intron	intron	intron	1	2.26601e-05	0	1	0	2	0	1	0	0	0	1	0	2	0	0	0	0	7	1.386943e-05	4.457619e-06	0	0
chr5	 32374666	 32374686	chr5-6547	    6.17	-	ENSG00000056097	ZFR	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	2.981759e-05	1	1	2	1	1	1	0	0	1	1	0	2	0	0	0	0	11	1.386943e-05	4.457619e-06	0	0
chr5	 32420159	 32420179	chr5-5916	    7.05	-	ENSG00000056097	ZFR	intron|CDS_Retained_intron	CDS_RI	intron	2	3.027436e-05	1	2	2	0	0	0	1	0	1	1	0	3	0	0	1	0	12	0	4.457619e-06	1.910997e-06	5.806965e-06
chr5	 32591265	 32591285	chr5-26994	    2.64	+	ENSG00000113387	SUB1	intron|CDS_Retained_intron	CDS_RI	intron	2	1.641724e-05	1	2	1	1	0	0	0	0	0	1	1	2	0	0	0	0	9	0	4.457619e-06	1.910997e-06	0
chr5	 34079532	 34079552	chr5-6352	    5.73	-	ENSG00000273294	C1QTNF3-AMACR	intron	intron	intron	1	3.743573e-05	0	2	1	0	1	1	1	1	1	2	0	2	0	0	0	0	12	1.386943e-05	4.457619e-06	0	0
chr5	 34083491	 34083511	chr5-138	   85.90	-	ENSG00000273294	C1QTNF3-AMACR	intron	intron	intron	1	0.0002383921	3	3	3	3	2	1	1	1	2	4	2	2	0	0	1	1	29	1.386943e-05	4.457619e-06	0	0
chr5	 34115044	 34115064	chr5-10983	    4.85	-	ENSG00000273294	C1QTNF3-AMACR	intron	intron	intron	1	2.409954e-05	1	1	2	2	1	1	0	0	0	1	0	2	0	0	0	0	11	1.386943e-05	0	0	2.903482e-06
chr5	 34139803	 34139823	chr5-1641	   18.50	-			unannotated	UnAn	UnAn	1	6.549911e-05	3	3	1	2	1	2	1	1	1	1	2	2	0	0	0	0	20	0	4.457619e-06	1.910997e-06	0
chr5	 34158786	 34158806	chr5-296	   68.30	-				UnAn	UnAn	0	0.0001868318	3	3	3	3	2	2	0	1	2	3	3	2	0	1	1	0	29	0	4.457619e-06	0	5.806965e-06
chr5	 34165029	 34165049	chr5-2089	   15.90	-	ENSG00000290548		lncRNA	lncRNA	ncRNA	1	5.153687e-05	2	3	1	2	1	1	1	0	1	2	1	2	0	0	0	0	17	0	8.915238e-06	3.821994e-06	0
chr5	 34758365	 34758385	chr5-5631	    7.05	+	ENSG00000039560	RAI14	downstream 10K|intron	intron	intron	2	3.182217e-05	2	2	1	1	0	1	1	0	0	1	0	2	0	0	0	0	11	1.386943e-05	4.457619e-06	0	0
chr5	 34802314	 34802334	chr5-442	   82.40	+	ENSG00000039560	RAI14	downstream 10K|intron	intron	intron	2	0.0003343012	3	3	3	2	2	2	1	1	3	3	2	2	2	2	1	3	35	0	0	5.732992e-06	8.710447e-06
chr5	 34908580	 34908600	chr5-11956	    3.97	-	ENSG00000113456	RAD1	3'UTR	3'UTR	3'UTR	1	1.22972e-05	1	0	0	1	2	1	0	0	0	2	0	2	0	0	0	0	9	0	4.457619e-06	1.910997e-06	0
chr5	 34925574	 34925594	chr5-1341	   18.10	+	ENSG00000113460	BRIX1	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	6.84387e-05	1	3	3	3	2	1	1	0	1	3	0	2	0	1	0	1	22	0	0	1.910997e-06	2.903482e-06
chr5	 35195919	 35195939	chr5-7210	    6.17	-	ENSG00000113494	PRLR	intron	intron	intron	1	3.265839e-05	2	2	0	3	0	0	0	0	0	0	0	2	0	0	0	0	9	1.386943e-05	0	0	2.903482e-06
chr5	 35196024	 35196044	chr5-241	   56.40	-	ENSG00000113494	PRLR	intron	intron	intron	1	0.0001682416	3	3	3	3	1	2	1	1	1	2	1	2	0	0	1	0	24	2.773887e-05	0	0	2.903482e-06
chr5	 36102614	 36102634	chr5-718	   30.00	-	ENSG00000164187	LMBRD2	3'UTR	3'UTR	3'UTR	1	0.0001887208	3	2	3	3	1	2	0	1	2	2	1	2	0	2	1	3	28	1.386943e-05	0	3.821994e-06	0
chr5	 36172622	 36172642	chr5-5391	    6.61	+	ENSG00000145604	SKP2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	1.973287e-05	2	3	0	3	0	1	0	0	1	0	2	2	0	0	0	0	14	0	0	1.910997e-06	2.903482e-06
chr5	 36183007	 36183027	chr5-91	  124.70	+	ENSG00000145604	SKP2	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	0.0003921633	3	3	3	3	2	2	1	1	1	4	1	2	1	1	2	4	34	0	0	3.821994e-06	1.161393e-05
chr5	 36183225	 36183245	chr5-171	  116.80	+	ENSG00000145604	SKP2	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	0.0004346114	3	3	3	3	2	2	2	0	3	4	0	3	0	1	2	6	37	0	4.457619e-06	1.910997e-06	5.806965e-06
chr5	 36183749	 36183769	chr5-950	   30.00	+	ENSG00000145604	SKP2	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	0.0002334725	1	3	3	3	2	2	1	1	1	4	0	3	0	0	2	3	29	1.386943e-05	8.915238e-06	1.910997e-06	0
chr5	 36208243	 36208263	chr5-1032	   22.00	-	ENSG00000152620	NADK2	intron|CDS_Retained_intron	CDS_RI	intron	2	4.998196e-05	3	3	3	3	1	1	1	0	0	0	0	2	0	0	0	0	17	0	0	5.732992e-06	2.903482e-06
chr5	 36209751	 36209771	chr5-11611	    3.97	-	ENSG00000152620	NADK2	intron|CDS_Retained_intron	CDS_RI	intron	2	1.343541e-05	0	1	1	0	2	0	0	1	0	0	0	2	0	0	0	0	7	0	0	3.821994e-06	2.903482e-06
chr5	 36219760	 36219780	chr5-160	   75.80	-	ENSG00000152620	NADK2	intron	intron	intron	1	0.0002040514	3	3	3	3	1	2	1	1	2	2	1	2	1	0	1	0	26	0	8.915238e-06	1.910997e-06	0
chr5	 36248472	 36248492	chr5-552	   38.30	+			unannotated	UnAn	UnAn	1	8.858127e-05	3	3	3	3	2	1	1	1	1	2	1	2	0	0	0	0	23	0	4.457619e-06	3.821994e-06	0
chr5	 36872990	 36873010	chr5-6101	    6.61	-	ENSG00000285967	NIPBL-DT	intron|lncRNA	lncRNA	ncRNA	2	2.951137e-05	1	2	3	1	1	1	0	0	0	2	0	2	0	0	1	0	14	1.386943e-05	4.457619e-06	0	0
chr5	 36957518	 36957538	chr5-3594	   11.90	+	ENSG00000164190	NIPBL	intron	intron	intron	1	2.864357e-05	2	2	1	3	1	2	0	0	0	0	0	2	0	0	2	0	15	0	0	1.910997e-06	5.806965e-06
chr5	 36989961	 36989981	chr5-429	   52.40	+	ENSG00000164190	NIPBL	intron	intron	intron	1	0.0001065821	3	3	3	3	2	2	1	1	0	2	0	2	0	0	1	0	23	0	0	1.910997e-06	2.903482e-06
chr5	 36992751	 36992771	chr5-1654	   15.40	+	ENSG00000164190	NIPBL	intron	intron	intron	1	5.969612e-05	3	3	2	3	2	1	1	0	1	1	0	2	1	0	1	0	21	1.386943e-05	4.457619e-06	0	0
chr5	 37041883	 37041903	chr5-13230	    3.08	+	ENSG00000164190	NIPBL	intron	intron	intron	1	1.076026e-05	0	1	1	2	0	0	0	0	0	0	0	2	0	0	0	0	6	0	4.457619e-06	1.910997e-06	0
chr5	 37608736	 37608756	chr5-6329	    6.17	+	ENSG00000082068	WDR70	intron|CDS_Retained_intron	CDS_RI	intron	2	1.613801e-05	1	2	1	3	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	1.910997e-06	2.903482e-06
chr5	 37726462	 37726482	chr5-17734	    5.29	+	ENSG00000082068	WDR70	intron|CDS_Retained_intron	CDS_RI	intron	2	1.805301e-05	0	1	2	1	0	1	0	0	1	2	0	2	0	0	0	0	10	0	4.457619e-06	0	5.806965e-06
chr5	 38938220	 38938240	chr5-749	   31.30	-	ENSG00000164327	RICTOR	3'UTR	3'UTR	3'UTR	1	9.955831e-05	3	3	3	3	1	2	1	2	1	3	0	2	0	0	0	0	24	1.386943e-05	8.915238e-06	0	0
chr5	 38940114	 38940134	chr5-109	  149.80	-	ENSG00000164327	RICTOR	3'UTR	3'UTR	3'UTR	1	0.0004482552	3	3	3	3	2	2	1	2	1	4	0	3	1	2	2	4	36	0	1.337286e-05	1.910997e-06	2.903482e-06
chr5	 38966069	 38966089	chr5-4705	    7.93	-	ENSG00000164327	RICTOR	downstream 10K|intron	intron	intron	2	4.468188e-05	2	2	0	2	1	1	0	1	0	1	0	2	0	0	0	1	13	1.386943e-05	4.457619e-06	0	0
chr5	 38998627	 38998647	chr5-14650	    3.08	-	ENSG00000164327	RICTOR	intron|CDS_Retained_intron	CDS_RI	intron	2	2.819567e-05	0	1	0	1	0	0	1	0	0	0	1	2	0	0	0	0	6	1.386943e-05	0	0	2.903482e-06
chr5	 39009325	 39009345	chr5-3678	    9.25	-	ENSG00000164327	RICTOR	intron|CDS_Retained_intron	CDS_RI	intron	2	4.196356e-05	3	2	0	1	1	1	1	0	1	1	0	2	1	1	0	1	16	0	0	1.910997e-06	2.903482e-06
chr5	 39014861	 39014881	chr5-11869	    3.97	-	ENSG00000164327	RICTOR	intron|CDS_Retained_intron	CDS_RI	intron	2	2.837367e-05	1	0	0	1	1	1	1	0	1	0	1	2	0	0	1	0	10	1.386943e-05	4.457619e-06	0	0
chr5	 39023557	 39023577	chr5-5427	    6.61	-	ENSG00000164327	RICTOR	intron|CDS_Retained_intron	CDS_RI	intron	2	2.79558e-05	2	2	1	2	1	1	1	0	0	1	0	2	0	0	0	0	13	1.386943e-05	0	1.910997e-06	0
chr5	 39057375	 39057395	chr5-10207	    3.53	-	ENSG00000164327	RICTOR	intron|CDS_Retained_intron	CDS_RI	intron	2	1.618108e-05	0	3	2	1	0	0	0	0	1	1	0	2	0	0	0	0	10	0	4.457619e-06	1.910997e-06	0
chr5	 39058167	 39058187	chr5-650	   25.10	-	ENSG00000164327	RICTOR	intron|CDS_Retained_intron	CDS_RI	intron	2	7.91356e-05	3	3	3	3	2	2	1	0	1	3	0	2	0	0	1	1	25	0	8.915238e-06	0	5.806965e-06
chr5	 39062983	 39063003	chr5-1408	   15.40	-	ENSG00000164327	RICTOR	intron|CDS_Retained_intron	CDS_RI	intron	2	5.918015e-05	3	2	2	2	1	2	1	0	1	2	1	2	0	0	1	0	20	1.386943e-05	4.457619e-06	0	0
chr5	 40715423	 40715443	chr5-4700	    9.25	-	ENSG00000113638	TTC33	3'UTR|intron	3'UTR	3'UTR	2	3.343656e-05	1	2	3	2	1	2	0	0	1	1	0	2	0	0	0	0	15	1.386943e-05	4.457619e-06	0	0
chr5	 40721568	 40721588	chr5-22084	    2.64	-	ENSG00000113638	TTC33	intron	intron	intron	1	1.055002e-05	1	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	6	0	4.457619e-06	1.910997e-06	0
