chr	start	end	name	score	strand	gene	external_gene_name	annotation	finalized_annotation	grouped_annotation	annotation_count	TOTAL_TagCount	Nuc_F_M_BC	Nuc_F_S_BC	Cyto_F_M_BC	Cyto_F_S_BC	NLS_I_M_BC	NLS_I_S_BC	NES_I_M_BC	NES_I_S_BC	G3BP_I_M_BC	G3BP_I_S_BC	NLS_E_M_BC	NLS_E_S_BC	NES_E_M_BC	NES_E_S_BC	G3BP_E_M_BC	G3BP_E_S_BC	TOTAL_BC	NES_E_M_1	NES_E_M_2	NES_E_M_3	NES_E_M_4
chr7	119622174	119622194	chr7-2355	   12.30	-	ENSG00000225546	LINC02476	intron|lncRNA	lncRNA	ncRNA	2	5.362077e-05	0	1	1	3	2	2	0	0	0	3	2	1	2	0	0	0	17	0	0	8.744316e-06	9.480021e-06
chr7	128697711	128697731	chr7-612	   81.50	+	ENSG00000252866	RNA5SP243	downstream 10K	DS10K	DS10K	1	0.000255572	2	3	3	3	2	2	2	2	1	1	1	2	2	3	1	0	30	0	0	8.744316e-06	9.480021e-06
chr7	128771018	128771038	chr7-3668	   14.10	+	ENSG00000128595	CALU	3'UTR|intron	3'UTR	3'UTR	2	8.378684e-05	2	3	3	2	1	1	0	1	1	1	2	0	2	0	0	0	19	2.643335e-05	1.986373e-05	0	0
chr7	128771295	128771315	chr7-5	 1166.10	+	ENSG00000128595	CALU	3'UTR|intron|Other	3'UTR	3'UTR	3	0.00381221	3	3	3	3	2	2	2	2	2	4	3	4	3	3	5	6	50	0.0001057334	1.986373e-05	0	9.480021e-06
chr7	129623668	129623688	chr7-766	   24.20	+	ENSG00000106459	NRF1	intron	intron	intron	1	0.0001921049	3	3	3	3	2	2	1	0	2	2	0	1	2	0	1	0	25	2.643335e-05	1.986373e-05	0	0
chr7	134901182	134901202	chr7-2250	   12.30	+	ENSG00000122786	CALD1	intron|CDS_Retained_intron	CDS_RI	intron	2	8.494275e-05	2	1	2	3	1	1	1	0	1	0	0	1	2	0	0	0	15	2.643335e-05	1.986373e-05	0	0
chr7	139340732	139340752	chr7-4257	   39.20	+	ENSG00000146963	LUC7L2	intron|tRNA	tRNA	ncRNA	2	0.0003184229	3	2	3	3	2	2	0	1	3	2	2	1	2	1	3	0	30	2.643335e-05	0	8.744316e-06	0
chr7	140731667	140731687	chr7-170	   61.70	-	ENSG00000157764	BRAF	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	0.0002252412	3	3	3	3	2	1	1	1	2	3	1	1	2	0	1	3	30	0	3.972747e-05	0	9.480021e-06
chr7	144632460	144632480	chr7-1301	   37.50	-	ENSG00000196511	TPK1	intron|CDS_Retained_intron	CDS_RI	intron	2	0.0002619943	1	0	0	1	1	2	1	1	0	1	2	1	2	2	1	1	17	0	0	3.497726e-05	4.74001e-05
chr7	148825995	148826015	chr7-157	   69.20	-	ENSG00000106462	EZH2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0003571178	3	3	3	3	2	2	1	2	2	4	2	0	2	0	3	1	33	2.643335e-05	0	8.744316e-06	0
chr7	149003637	149003657	chr7-4	  646.50	-	ENSG00000155660	PDIA4	3'UTR	3'UTR	3'UTR	1	0.002642895	3	3	3	3	2	2	2	1	2	3	3	2	2	3	2	4	40	5.28667e-05	5.95912e-05	0	0
chr7	149474094	149474114	chr7-87	  106.70	-	ENSG00000181220	ZNF746	3'UTR	3'UTR	3'UTR	1	0.0002867189	3	3	3	3	1	2	1	0	1	3	0	1	2	2	0	3	28	2.643335e-05	1.986373e-05	0	0
chr7	156681068	156681088	chr7-272	   47.60	-	ENSG00000105983	LMBR1	3'UTR|intron	3'UTR	3'UTR	2	0.0001463528	3	3	3	3	2	1	1	0	0	3	0	0	2	0	0	2	23	2.643335e-05	1.986373e-05	0	0
chr8	 27064612	 27064632	chr8-382	   21.60	-	ENSG00000253899			UnAn	UnAn	0	0.0001137614	2	2	3	3	0	2	0	0	1	4	0	0	3	1	0	1	22	2.643335e-05	1.986373e-05	0	9.480021e-06
chr8	 28173644	 28173664	chr8-7843	    2.64	+	ENSG00000134014	ELP3	intron	intron	intron	1	2.363884e-05	2	2	0	1	0	0	0	0	0	0	0	0	2	0	0	0	7	0	0	8.744316e-06	9.480021e-06
chr8	 35523622	 35523642	chr8-59	   79.80	-				UnAn	UnAn	0	0.000270923	3	3	3	3	2	2	1	0	2	3	1	0	2	2	1	4	32	2.643335e-05	1.986373e-05	0	0
chr8	 43124138	 43124158	chr8-23	  256.50	+	ENSG00000185900	POMK	3'UTR|intron	3'UTR	3'UTR	2	0.0009931473	3	3	3	3	2	2	1	0	2	3	0	1	2	1	2	5	33	2.643335e-05	1.986373e-05	0	0
chr8	 60243615	 60243635	chr8-407	   78.90	+			unannotated	UnAn	UnAn	1	0.0002585515	2	3	3	3	2	2	1	2	1	2	1	2	3	3	2	1	33	2.643335e-05	0	8.744316e-06	9.480021e-06
chr8	 66430527	 66430547	chr8-21	  167.00	+	ENSG00000179041	RRS1	3'UTR|intron	3'UTR	3'UTR	2	0.000529348	3	3	3	3	2	2	1	1	2	3	1	1	2	2	0	4	33	0	1.986373e-05	8.744316e-06	0
chr8	 66632049	 66632069	chr8-7	  367.10	-	ENSG00000175073	VCPIP1	3'UTR	3'UTR	3'UTR	1	0.001530206	3	3	3	3	2	2	1	1	1	5	2	1	2	2	2	6	39	2.643335e-05	3.972747e-05	0	0
chr8	 66922500	 66922520	chr8-16	  750.10	-	ENSG00000245910	SNHG6	intron|lncRNA|snoRNA|ncRNA_Retained_intron	lncRNA	ncRNA	4	0.002373683	3	3	3	3	2	2	2	2	3	5	2	2	2	2	2	2	40	0	0	0.0001573977	3.792008e-05
chr8	 69690251	 69690271	chr8-39	  107.50	-	ENSG00000137571	SLCO5A1	intron	intron	intron	1	0.0005824941	3	3	3	3	2	2	1	1	1	2	4	2	4	3	5	1	40	2.643335e-05	1.986373e-05	1.748863e-05	1.896004e-05
chr8	 69987182	 69987202	chr8-5	  402.80	-				UnAn	UnAn	0	0.001545241	3	3	3	3	2	2	2	2	1	5	0	3	4	4	4	6	47	5.28667e-05	7.945494e-05	8.744316e-06	5.688013e-05
chr8	 70574514	 70574534	chr8-11	  338.90	-	ENSG00000067167	TRAM1	3'UTR	3'UTR	3'UTR	1	0.001175973	3	3	3	3	2	2	2	1	2	5	3	3	2	3	2	7	46	5.28667e-05	0	1.748863e-05	0
chr8	 75312898	 75312918	chr8-299	   23.80	-	ENSG00000249395	CASC9	intron|lncRNA	lncRNA	ncRNA	2	0.0001055843	3	2	0	3	1	1	1	1	1	2	2	0	2	1	1	0	21	0	1.986373e-05	8.744316e-06	0
chr8	 95762240	 95762260	chr8-3363	   24.70	+	ENSG00000253773	CFAP418-AS1	intron|lncRNA	lncRNA	ncRNA	2	0.0002020268	3	3	3	3	1	2	2	0	2	1	1	1	2	0	1	0	25	0	0	8.744316e-06	9.480021e-06
chr8	102204681	102204701	chr8-358	  446.00	-	ENSG00000048392	RRM2B	3'UTR	3'UTR	3'UTR	1	0.0014316	3	3	3	3	2	2	1	2	1	4	2	2	2	3	2	5	40	2.643335e-05	1.986373e-05	0	0
chr9	  5311784	  5311804	chr9-2707	    9.70	+				UnAn	UnAn	0	6.582136e-05	0	3	3	2	0	1	1	0	0	1	0	0	2	0	1	1	15	2.643335e-05	1.986373e-05	0	0
chr9	  6835711	  6835731	chr9-3	 2024.60	+	ENSG00000107077	KDM4C	intron	intron	intron	1	0.008529665	3	3	3	3	2	2	2	2	3	5	4	4	4	4	5	6	55	0.0001850334	0.0001390461	8.744316e-06	9.480021e-05
chr9	  6836122	  6836142	chr9-408	   25.60	+	ENSG00000107077	KDM4C	intron	intron	intron	1	0.000275054	1	2	3	3	2	1	1	2	1	2	1	1	2	3	2	3	30	2.643335e-05	1.986373e-05	0	0
chr9	 33934319	 33934339	chr9-362	   39.70	-	ENSG00000137073	UBAP2	downstream 10K|intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	4	0.0002090172	3	3	2	2	2	2	2	1	1	3	2	1	2	2	1	0	29	0	0	8.744316e-06	9.480021e-06
chr9	 34921334	 34921354	chr9-12	  271.00	-			Other	Other	Other	1	0.0008948113	3	3	3	3	2	2	2	1	2	4	1	3	2	2	3	5	41	0	1.986373e-05	8.744316e-06	0
chr9	 37357687	 37357707	chr9-6	  651.40	+	ENSG00000147905	ZCCHC7	3'UTR|Other	3'UTR	3'UTR	2	0.002211571	3	3	3	3	2	2	2	2	2	4	4	2	2	3	4	6	47	0	0	6.995453e-05	1.896004e-05
chr9	 71684351	 71684371	chr9-9	  284.30	-	ENSG00000135048	CEMIP2	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.001146795	3	3	3	3	2	2	1	1	2	4	1	3	2	2	3	5	40	0	1.986373e-05	0	9.480021e-06
chr9	 77911581	 77911601	chr9-659	   19.00	-	ENSG00000156052	GNAQ	intron	intron	intron	1	9.363853e-05	3	2	2	3	2	1	1	1	1	1	0	1	2	0	0	0	20	2.643335e-05	1.986373e-05	0	0
chr9	 83938653	 83938673	chr9-17	  163.50	-	ENSG00000165118	C9orf64	3'UTR	3'UTR	3'UTR	1	0.0007534025	3	3	3	3	2	2	1	1	1	4	1	2	2	0	2	6	36	7.930004e-05	1.986373e-05	0	0
chr9	100732494	100732514	chr9-40	  453.50	+				UnAn	UnAn	0	0.001409071	3	3	3	3	2	2	2	2	2	4	4	3	2	4	3	5	47	5.28667e-05	0	3.497726e-05	0
chr9	100733245	100733265	chr9-1429	   16.70	+				UnAn	UnAn	0	0.0001589974	0	2	3	1	1	1	1	1	1	1	0	0	2	1	1	3	19	2.643335e-05	1.986373e-05	0	0
chr9	107330372	107330392	chr9-2	 1721.90	+	ENSG00000119318	RAD23B	3'UTR|intron	3'UTR	3'UTR	2	0.005727716	3	3	3	3	2	2	2	2	4	5	3	4	4	4	3	6	53	2.643335e-05	5.95912e-05	8.744316e-06	4.74001e-05
chr9	109015493	109015513	chr9-57	  121.60	-	ENSG00000106771	TMEM245	3'UTR	3'UTR	3'UTR	1	0.0009433865	3	3	3	3	2	2	1	1	1	3	0	2	2	1	1	5	33	2.643335e-05	1.986373e-05	0	0
chr9	109015564	109015584	chr9-30	  184.20	-	ENSG00000106771	TMEM245	3'UTR	3'UTR	3'UTR	1	0.0006145361	3	3	3	3	2	1	2	2	2	4	3	2	2	2	2	5	41	2.643335e-05	1.986373e-05	0	0
chr9	121332738	121332758	chr9-1	 1995.60	+	ENSG00000148180	GSN	3'UTR	3'UTR	3'UTR	1	0.006542319	3	3	3	3	2	2	2	2	3	4	4	3	2	4	4	7	51	7.930004e-05	1.986373e-05	0	0
chr9	128695439	128695459	chr9-11	  232.70	+	ENSG00000119335	SET	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.001173808	3	3	3	3	2	2	2	1	2	4	2	3	2	1	4	4	41	0	3.972747e-05	8.744316e-06	0
chr9	129061653	129061673	chr9-2831	   31.70	+	ENSG00000148343	MIGA2	downstream 10K|intron	intron	intron	2	0.0001027721	0	0	0	0	1	1	0	1	0	0	1	1	2	2	1	0	10	0	0	1.748863e-05	9.480021e-06
chr9	129089143	129089163	chr9-26	  158.20	+	ENSG00000167130	DOLPP1	3'UTR	3'UTR	3'UTR	1	0.0004934241	3	3	3	3	2	2	1	1	2	3	1	1	2	1	2	4	34	2.643335e-05	0	0	9.480021e-06
chr9	130236565	130236585	chr9-68	   87.70	+	ENSG00000107130	NCS1	3'UTR	3'UTR	3'UTR	1	0.0003937351	3	3	3	3	2	1	1	1	1	3	0	1	2	0	0	5	29	2.643335e-05	1.986373e-05	0	0
chr9	131485717	131485737	chr9-104	  120.30	+	ENSG00000235284	SNORD62A	intron|snoRNA	snoRNA	snoRNA	2	0.0005946084	3	3	1	1	2	1	2	2	2	3	2	2	2	2	3	2	33	0	0	5.24659e-05	9.480021e-06
chr9	132344874	132344894	chr9-17399	    2.20	+			TE|TE|unannotated	TE	TE	3	2.413267e-05	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	4	0	0	8.744316e-06	9.480021e-06
chr9	133349443	133349463	chr9-42	  230.10	+	ENSG00000148303	RPL7A	intron|snoRNA	snoRNA	snoRNA	2	0.002158366	3	3	3	1	2	2	2	2	3	3	4	3	3	3	2	1	40	5.28667e-05	0	7.869885e-05	2.844006e-05
chr9	133350124	133350144	chr9-143	  148.50	+	ENSG00000148303	RPL7A	intron|snoRNA	snoRNA	snoRNA	2	0.0004733924	3	3	2	1	2	1	2	1	2	2	2	2	3	2	2	0	30	2.643335e-05	0	3.497726e-05	9.480021e-06
chr9	133350872	133350892	chr9-69	  148.50	+	ENSG00000148303	RPL7A	intron|snoRNA	snoRNA	snoRNA	2	0.0005533276	3	3	3	2	2	2	2	1	2	4	3	2	3	3	0	2	37	0	1.986373e-05	1.748863e-05	1.896004e-05
chrMT	      622	      642	chrM-20	  683.10	+	ENSG00000210049	MT-TF		UnAn	UnAn	0	0.002645836	3	3	3	3	2	2	2	2	3	4	4	4	3	3	6	3	50	2.643335e-05	1.986373e-05	8.744316e-06	0
chrMT	      724	      744	chrM-23	   56.90	+	ENSG00000211459	MT-RNR1		UnAn	UnAn	0	0.0003351474	3	3	3	3	2	2	2	1	3	4	2	3	2	2	2	2	39	0	0	8.744316e-06	9.480021e-06
chrMT	      932	      952	chrM-7	  152.90	+	ENSG00000211459	MT-RNR1		UnAn	UnAn	0	0.000747923	3	3	3	3	2	2	2	2	2	3	3	3	3	2	2	5	43	0	1.986373e-05	1.748863e-05	9.480021e-06
chrMT	     1031	     1051	chrM-11	   70.50	+	ENSG00000211459	MT-RNR1		UnAn	UnAn	0	0.0004157133	3	3	3	3	2	2	1	2	3	3	3	3	2	2	1	2	38	0	0	8.744316e-06	9.480021e-06
chrMT	     1274	     1294	chrM-15	   82.90	+	ENSG00000211459	MT-RNR1		UnAn	UnAn	0	0.0004890267	3	3	3	3	2	2	2	2	2	4	2	3	2	2	3	3	41	0	0	8.744316e-06	4.74001e-05
chrMT	     1550	     1570	chrM-18	   63.50	+	ENSG00000211459	MT-RNR1		UnAn	UnAn	0	0.0007713155	3	3	3	3	2	2	2	1	2	4	3	3	2	2	4	2	41	0	0	4.372158e-05	9.480021e-06
chrMT	     1708	     1728	chrM-3	  650.10	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.0020916	3	3	3	3	2	2	2	2	4	4	4	4	2	4	3	6	51	2.643335e-05	0	1.748863e-05	0
chrMT	     1819	     1839	chrM-5	  272.40	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.00101049	3	3	3	3	2	2	2	2	2	4	4	3	2	2	3	3	43	2.643335e-05	0	0	9.480021e-06
chrMT	     1907	     1927	chrM-12	  128.20	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.0006807217	3	3	3	3	2	2	2	2	1	4	2	3	2	3	2	4	41	0	0	3.497726e-05	3.792008e-05
chrMT	     2048	     2068	chrM-9	  100.90	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.000365437	3	3	3	3	2	2	2	2	1	3	2	2	3	2	3	3	39	2.643335e-05	0	8.744316e-06	9.480021e-06
chrMT	     2248	     2268	chrM-2	  499.80	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.002144426	3	3	3	3	2	2	2	2	3	4	4	4	2	4	3	5	49	0	0	3.497726e-05	4.74001e-05
chrMT	     2349	     2369	chrM-4	  223.90	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.001033064	3	3	3	3	2	2	2	2	2	4	2	2	2	3	5	5	45	0	0	3.497726e-05	9.480021e-06
chrMT	     2418	     2438	chrM-6	  152.50	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.0006045984	3	3	3	3	2	2	2	2	3	4	4	3	2	2	1	3	42	0	0	1.748863e-05	1.896004e-05
chrMT	     2523	     2543	chrM-8	  485.20	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.001930508	3	3	3	3	2	2	2	2	4	5	4	3	4	2	4	4	50	2.643335e-05	3.972747e-05	8.744316e-06	9.480021e-06
chrMT	     3109	     3129	chrM-14	   77.60	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.0006132767	3	3	3	3	1	2	2	1	3	2	2	2	2	2	3	4	38	2.643335e-05	0	8.744316e-06	0
chrMT	     3197	     3217	chrM-1	 2332.70	+	ENSG00000210082	MT-RNR2		UnAn	UnAn	0	0.007920735	3	3	3	3	2	2	2	2	3	4	4	4	3	3	5	5	51	5.28667e-05	0	2.623295e-05	9.480021e-06
chrMT	     4297	     4317	chrM-29	   57.30	+	ENSG00000210100	MT-TI		UnAn	UnAn	0	0.00050653	3	3	3	3	2	2	2	2	2	2	2	2	2	2	3	1	36	0	0	2.623295e-05	9.480021e-06
chrMT	     4336	     4356	chrM-31	  131.30	-	ENSG00000210107	MT-TQ	tRNA	tRNA	ncRNA	1	0.0004004502	3	3	3	3	2	2	1	2	2	3	3	4	3	2	2	2	40	2.643335e-05	3.972747e-05	1.748863e-05	0
chrMT	     5783	     5803	chrM-51	   15.40	-	ENSG00000210140	MT-TC		UnAn	UnAn	0	9.188927e-05	1	1	2	0	1	1	1	1	1	2	2	1	2	1	1	0	18	2.643335e-05	0	1.748863e-05	0
chrMT	     5834	     5854	chrM-25	  219.00	-	ENSG00000210144	MT-TY		UnAn	UnAn	0	0.0005896943	3	3	3	3	2	2	2	2	3	4	2	3	2	1	2	2	39	0	0	1.748863e-05	9.480021e-06
chrMT	     7452	     7472	chrM-49	   39.20	-	ENSG00000210151	MT-TS1	tRNA	tRNA	ncRNA	1	0.0001156441	3	1	3	2	2	2	2	0	1	3	2	2	2	0	2	0	27	0	0	8.744316e-06	9.480021e-06
chrMT	    10014	    10034	chrM-10	  115.50	+	ENSG00000210164	MT-TG		UnAn	UnAn	0	0.0005738893	3	3	3	3	2	2	2	2	3	4	2	2	2	2	2	2	39	0	0	8.744316e-06	1.896004e-05
chrMT	    12181	    12201	chrM-33	   56.00	+	ENSG00000210176	MT-TH		UnAn	UnAn	0	0.0003334766	2	2	3	3	2	2	2	2	2	4	2	2	3	1	1	0	33	2.643335e-05	3.972747e-05	8.744316e-06	0
chrMT	    14680	    14700	chrM-30	  171.00	-	ENSG00000210194	MT-TE		UnAn	UnAn	0	0.0005001595	3	3	3	3	2	2	2	1	3	3	2	2	2	2	1	1	35	0	0	4.372158e-05	1.896004e-05
chrX	 21994540	 21994560	chrX-33	   81.50	+	ENSG00000102172	SMS	3'UTR	3'UTR	3'UTR	1	0.000361182	2	3	3	3	2	2	1	1	1	4	1	2	2	0	3	5	35	0	3.972747e-05	8.744316e-06	0
chrX	 24076942	 24076962	chrX-4	  826.80	+	ENSG00000130741	EIF2S3	3'UTR|intron|Other	3'UTR	3'UTR	3	0.003365092	3	3	3	3	2	2	2	2	3	5	2	2	3	4	3	6	48	2.643335e-05	5.95912e-05	0	9.480021e-06
chrX	 25034554	 25034574	chrX-876	   19.40	+			Other	Other	Other	1	0.0001286376	0	2	3	3	1	2	1	0	1	1	0	0	2	1	1	2	20	2.643335e-05	1.986373e-05	0	0
chrX	 41349537	 41349557	chrX-207	   28.20	+	ENSG00000215301	DDX3X	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	0.0001945485	1	3	3	2	2	2	0	0	2	5	0	1	2	1	0	2	26	2.643335e-05	0	0	9.480021e-06
chrX	 41349912	 41349932	chrX-5	  503.30	+	ENSG00000215301	DDX3X	3'UTR|intron|Other|CDS_Retained_intron	3'UTR	3'UTR	4	0.001697087	3	3	3	3	2	2	2	2	2	5	2	3	2	2	4	5	45	2.643335e-05	3.972747e-05	0	0
chrX	 44794227	 44794247	chrX-391	  166.10	+			unannotated	UnAn	UnAn	1	0.000615792	2	3	3	3	2	2	2	2	1	3	2	2	2	4	2	4	39	2.643335e-05	1.986373e-05	0	0
chrX	 44794873	 44794893	chrX-89	   45.00	+			unannotated	UnAn	UnAn	1	0.0006054943	3	3	3	3	2	2	1	1	1	3	0	0	2	3	3	5	35	0	3.972747e-05	8.744316e-06	0
chrX	 48523728	 48523748	chrX-1	 1093.90	+	ENSG00000147155	EBP	5'UTR|downstream 10K|intron	5'UTR	5'UTR	3	0.00394553	3	3	3	3	2	2	2	2	2	4	3	4	3	2	4	6	48	2.643335e-05	1.986373e-05	6.995453e-05	0
chrX	 48578200	 48578220	chrX-2	 2307.60	+	ENSG00000102317	RBM3	3'UTR	3'UTR	3'UTR	1	0.005908653	3	3	3	3	2	2	2	2	3	5	3	2	2	3	4	5	47	0	1.986373e-05	0	1.896004e-05
chrX	 69672571	 69672591	chrX-464	   72.70	+	ENSG00000158813	EDA	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0003549078	2	3	1	2	2	2	2	1	1	2	3	2	2	2	1	2	30	0	0	2.623295e-05	1.896004e-05
chrX	 73822028	 73822048	chrX-28	  111.50	-	ENSG00000229807	XIST	intron|lncRNA	lncRNA	ncRNA	2	0.0004226968	3	3	3	3	2	1	1	1	1	4	3	1	2	0	2	0	30	0	1.986373e-05	0	9.480021e-06
chrX	 73841625	 73841645	chrX-111	   56.40	-	ENSG00000229807	XIST	intron|lncRNA	lncRNA	ncRNA	2	0.0002188154	3	3	3	3	2	2	1	1	2	3	2	3	2	0	0	0	30	2.643335e-05	0	0	1.896004e-05
chrX	 91798190	 91798210	chrX-245	  215.90	+	ENSG00000102290	PCDH11X	intron|snRNA	snRNA	ncRNA	2	0.000595358	3	3	3	3	2	2	2	2	1	4	3	3	2	2	3	1	39	0	1.986373e-05	8.744316e-06	0
chrX	109054235	109054255	chrX-91	   70.50	+				UnAn	UnAn	0	0.0002384165	3	3	2	3	2	2	2	2	1	1	2	3	3	2	2	1	34	2.643335e-05	0	8.744316e-06	2.844006e-05
chrX	115718721	115718741	chrX-413	   34.40	-	ENSG00000235244	DANT2	intron|lncRNA	lncRNA	ncRNA	2	0.0001262347	2	3	3	3	1	2	1	1	0	3	1	0	2	2	2	1	27	2.643335e-05	0	0	9.480021e-06
chrX	133535899	133535919	chrX-9	  401.00	-	ENSG00000147257	GPC3	3'UTR	3'UTR	3'UTR	1	0.002064792	3	3	3	3	2	2	2	2	3	4	4	3	3	4	4	6	51	7.930004e-05	9.931867e-05	8.744316e-06	0
chrX	133536006	133536026	chrX-3	 3064.30	-	ENSG00000147257	GPC3	3'UTR	3'UTR	3'UTR	1	0.009521818	3	3	3	3	2	2	2	2	3	5	4	4	3	4	5	7	55	0.0002379001	0.0001986373	0	4.74001e-05
chrX	133920405	133920425	chrX-990	    9.70	-	ENSG00000147257	GPC3	intron	intron	intron	1	4.49028e-05	2	3	3	3	0	1	0	1	1	1	1	0	2	0	1	0	19	0	0	8.744316e-06	9.480021e-06
chrX	136295427	136295447	chrX-56	  133.10	-				UnAn	UnAn	0	0.0006768832	3	3	3	3	2	2	1	2	2	4	3	2	2	1	3	6	42	0	3.972747e-05	0	9.480021e-06
chrX	141118084	141118104	chrX-151	   38.80	-	ENSG00000182195	LDOC1	intron|snRNA	snRNA	ncRNA	2	0.0003357712	3	3	2	2	2	1	1	1	3	3	3	3	2	2	1	1	33	0	0	2.623295e-05	9.480021e-06
chrX	143676528	143676548	chrX-950	   14.50	-				UnAn	UnAn	0	0.0004351938	3	3	3	3	2	2	1	2	1	4	2	2	2	1	3	5	39	0	1.986373e-05	8.744316e-06	0
chrX	147950095	147950115	chrX-30	   85.90	+	ENSG00000102081	FMR1	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.0004257596	2	3	3	3	2	2	2	1	3	3	1	0	2	1	2	4	34	0	1.986373e-05	5.24659e-05	0
chrY	  5019177	  5019197	chrY-7	  221.20	+	ENSG00000099715	PCDH11Y	intron|snRNA	snRNA	ncRNA	2	0.0005355847	3	3	3	3	2	2	2	2	1	4	4	2	2	2	1	0	36	2.643335e-05	0	0	1.896004e-05
chrY	 10197852	 10197872	chrY-14	   32.60	+				UnAn	UnAn	0	0.0001612255	3	3	2	3	1	2	1	1	0	2	2	1	2	3	1	1	28	0	0	2.623295e-05	2.844006e-05
chrY	 10198423	 10198443	chrY-2	  306.30	+				UnAn	UnAn	0	0.0009936912	3	3	3	3	2	2	2	1	3	4	4	2	2	2	3	3	42	0	0	5.24659e-05	1.896004e-05
chrY	 10200229	 10200249	chrY-3	   58.60	+	ENSG00000251705	RNA5-8SP6		UnAn	UnAn	0	0.000511918	1	3	3	3	2	2	2	2	1	3	2	2	2	3	3	4	38	0	0	1.748863e-05	9.480021e-06
chrY	 18704870	 18704890	chrY-74	   65.20	+	ENSG00000242153	OFD1P6Y	intron	intron	intron	1	0.001031133	3	1	3	2	2	2	2	1	1	3	2	4	2	2	2	2	34	7.930004e-05	1.986373e-05	0	0
