chr	start	end	name	score	strand	gene	external_gene_name	annotation	finalized_annotation	grouped_annotation	annotation_count	TOTAL_TagCount	Nuc_F_M_BC	Nuc_F_S_BC	Cyto_F_M_BC	Cyto_F_S_BC	NLS_I_M_BC	NLS_I_S_BC	NES_I_M_BC	NES_I_S_BC	G3BP_I_M_BC	G3BP_I_S_BC	NLS_E_M_BC	NLS_E_S_BC	NES_E_M_BC	NES_E_S_BC	G3BP_E_M_BC	G3BP_E_S_BC	TOTAL_BC	NLS_E_M_1	NLS_E_M_2	NLS_E_M_3	NLS_E_M_4
chr6	108399669	108399689	chr6-3712	   11.00	-			TE|unannotated	TE	TE	2	0.0001219163	0	2	0	1	1	1	1	0	0	2	2	1	0	1	2	2	16	0	0	1.891364e-06	2.093956e-06
chr6	108563804	108563824	chr6-744	   24.20	+	ENSG00000118689	FOXO3	intron	intron	intron	1	7.58744e-05	3	3	2	3	2	2	1	1	1	3	2	2	0	0	0	0	25	4.927298e-06	0	0	2.093956e-06
chr6	108569050	108569070	chr6-3771	    9.25	+	ENSG00000118689	FOXO3	intron	intron	intron	1	3.425976e-05	3	3	0	2	2	2	1	0	1	1	2	0	0	0	1	0	18	4.927298e-06	6.834289e-06	0	0
chr6	109270445	109270465	chr6-725	   25.10	+	ENSG00000203799	CCDC162P	intron	intron	intron	1	9.933281e-05	2	3	3	3	2	1	1	1	1	3	2	0	0	1	3	1	27	4.927298e-06	6.834289e-06	0	0
chr6	109366621	109366641	chr6-2954	   10.10	-	ENSG00000135535	CD164	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	3.730211e-05	0	1	2	3	0	1	1	1	1	2	2	0	0	0	0	0	14	4.927298e-06	6.834289e-06	0	0
chr6	109368027	109368047	chr6-161	   59.10	-	ENSG00000135535	CD164	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.0001608222	3	3	3	3	2	1	1	0	2	2	2	2	0	1	1	2	28	0	6.834289e-06	0	4.187912e-06
chr6	109490661	109490681	chr6-14731	    3.08	+	ENSG00000223537	ZBTB24-DT	intron|Other|lncRNA	lncRNA	ncRNA	3	1.104717e-05	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	2	7	0	0	1.891364e-06	2.093956e-06
chr6	109753197	109753217	chr6-477	   60.80	-			unannotated	UnAn	UnAn	1	0.0002412896	2	2	3	3	2	2	2	1	2	2	2	2	1	2	2	1	31	0	0	9.456819e-06	1.046978e-05
chr6	110166505	110166525	chr6-1337	   16.70	-	ENSG00000112290	WASF1	intron	intron	intron	1	3.797707e-05	3	3	2	3	1	1	1	0	1	2	2	0	0	0	1	0	20	4.927298e-06	0	0	2.093956e-06
chr6	110167837	110167857	chr6-214	   50.70	-	ENSG00000112290	WASF1	intron	intron	intron	1	0.0001210424	3	3	3	3	1	1	1	0	2	2	2	1	0	0	0	0	22	4.927298e-06	6.834289e-06	0	0
chr6	110335578	110335598	chr6-1706	   15.90	-	ENSG00000053328	METTL24	intron	intron	intron	1	0.0001114678	1	1	0	0	1	1	0	0	0	4	2	1	0	0	2	2	15	0	0	3.782728e-06	2.093956e-06
chr6	110685217	110685237	chr6-15921	    3.08	-	ENSG00000155111	CDK19	intron	intron	intron	1	1.281912e-05	0	0	0	1	1	1	1	0	1	0	2	0	0	0	0	0	7	0	6.834289e-06	0	2.093956e-06
chr6	110751842	110751862	chr6-497	   28.20	-	ENSG00000155111	CDK19	intron	intron	intron	1	8.830339e-05	3	3	3	3	1	2	1	1	1	4	2	0	0	0	0	0	24	9.854595e-06	6.834289e-06	0	0
chr6	110893583	110893603	chr6-153	   65.20	+	ENSG00000123505	AMD1	3'UTR|CDS|CDS_Retained_intron	3'UTR	3'UTR	3	0.0001644526	3	3	3	3	1	2	1	1	1	3	2	0	0	1	1	3	28	0	6.834289e-06	0	2.093956e-06
chr6	110895470	110895490	chr6-46	  126.50	+	ENSG00000123505	AMD1	3'UTR|Other|CDS_Retained_intron	3'UTR	3'UTR	3	0.0003259717	3	3	3	3	1	1	0	0	2	3	2	2	0	1	1	3	28	4.927298e-06	0	0	4.187912e-06
chr6	111026020	111026040	chr6-97	   74.50	+	ENSG00000197498	RPF2	3'UTR	3'UTR	3'UTR	1	0.0002058967	3	3	3	3	2	2	1	1	1	3	2	0	1	0	0	3	28	0	6.834289e-06	1.891364e-06	0
chr6	111273517	111273537	chr6-131	   55.50	+	ENSG00000173214	MFSD4B	3'UTR|intron	3'UTR	3'UTR	2	0.0002245136	3	3	3	3	2	2	2	2	2	3	3	1	1	0	0	1	31	4.927298e-06	1.366858e-05	1.891364e-06	0
chr6	111278366	111278386	chr6-493	   37.00	+	ENSG00000173214	MFSD4B	3'UTR|intron	3'UTR	3'UTR	2	8.409641e-05	3	3	3	3	1	1	1	0	1	2	2	0	0	0	0	1	21	4.927298e-06	6.834289e-06	0	0
chr6	111290568	111290588	chr6-23	  202.70	+	ENSG00000173214	MFSD4B	intron	intron	intron	1	0.0005669374	3	3	3	3	2	2	2	1	1	4	2	1	0	2	2	5	36	0	6.834289e-06	0	4.187912e-06
chr6	111298873	111298893	chr6-42	  118.10	+	ENSG00000173214	MFSD4B	intron|Other	Other	Other	2	0.0003719479	3	3	3	3	2	2	1	0	2	4	2	2	1	1	2	4	35	0	0	1.891364e-06	2.093956e-06
chr6	111359502	111359522	chr6-992	   19.80	-	ENSG00000009413	REV3L	downstream 10K|intron	intron	intron	2	5.424398e-05	3	3	2	3	0	0	0	0	2	3	3	0	0	0	0	0	19	4.927298e-06	0	1.891364e-06	2.093956e-06
chr6	111478610	111478630	chr6-267	   42.70	-	ENSG00000009413	REV3L	intron	intron	intron	1	0.0001064417	2	3	3	3	2	2	0	1	2	3	2	0	0	0	0	0	23	4.927298e-06	0	1.891364e-06	0
chr6	112786923	112786943	chr6-19040	    2.20	+			unannotated	UnAn	UnAn	1	2.552775e-05	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	6	0	6.834289e-06	0	2.093956e-06
chr6	113857552	113857572	chr6-920	   20.30	+	ENSG00000277443	MARCKS	5'UTR	5'UTR	5'UTR	1	8.577249e-05	1	2	3	3	1	1	1	1	0	3	2	1	0	0	1	1	21	4.927298e-06	6.834289e-06	0	0
chr6	113860752	113860772	chr6-12	  306.70	+	ENSG00000277443	MARCKS	3'UTR	3'UTR	3'UTR	1	0.00119521	3	3	3	3	2	2	2	2	2	4	2	1	1	2	3	5	40	4.927298e-06	0	1.891364e-06	0
chr6	113860859	113860879	chr6-41	  291.80	+	ENSG00000277443	MARCKS	3'UTR	3'UTR	3'UTR	1	0.0009531213	3	3	3	3	2	2	1	1	1	4	2	4	0	1	2	4	36	0	6.834289e-06	1.891364e-06	0
chr6	113861009	113861029	chr6-245	   58.60	+	ENSG00000277443	MARCKS	3'UTR	3'UTR	3'UTR	1	0.0003554056	3	3	3	3	2	2	2	2	1	4	2	2	0	2	2	4	37	4.927298e-06	1.366858e-05	0	0
chr6	113861085	113861105	chr6-10	  609.50	+	ENSG00000277443	MARCKS	3'UTR	3'UTR	3'UTR	1	0.002055862	3	3	3	3	2	2	1	2	2	4	2	3	2	2	3	6	43	0	0	5.674092e-06	2.093956e-06
chr6	113861762	113861782	chr6-306	   52.40	+	ENSG00000277443	MARCKS	3'UTR	3'UTR	3'UTR	1	0.0001822236	2	3	3	3	2	2	1	1	1	3	2	1	2	1	1	2	30	0	0	1.891364e-06	2.093956e-06
chr6	113862431	113862451	chr6-1	  510.30	+	ENSG00000277443	MARCKS	3'UTR|Other	3'UTR	3'UTR	2	0.001552584	3	3	3	3	2	2	2	2	2	4	2	3	1	2	3	4	41	9.854595e-06	0	0	2.093956e-06
chr6	113940834	113940854	chr6-90	   68.30	-	ENSG00000196591	HDAC2	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.0003270295	3	3	3	3	2	2	1	1	1	3	2	2	1	3	0	4	34	4.927298e-06	0	0	2.093956e-06
chr6	114168012	114168032	chr6-7966	    3.53	-	ENSG00000249853	HS3ST5	intron	intron	intron	1	3.04873e-05	2	1	1	1	1	1	0	0	1	1	2	0	0	0	0	0	11	4.927298e-06	1.366858e-05	0	0
chr6	115860087	115860107	chr6-18421	    2.64	+			TE|unannotated	TE	TE	2	9.248766e-06	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	2	6	0	0	1.891364e-06	2.093956e-06
chr6	115986925	115986945	chr6-1934	   12.80	-	ENSG00000111816	FRK	intron|lncRNA	lncRNA	ncRNA	2	4.165695e-05	3	3	2	3	1	1	0	0	1	1	2	1	0	0	0	0	18	4.927298e-06	0	1.891364e-06	0
chr6	116013876	116013896	chr6-8006	    4.85	-	ENSG00000111816	FRK	intron|lncRNA	lncRNA	ncRNA	2	3.506199e-05	0	1	1	3	0	0	0	0	0	0	2	0	1	0	0	0	8	0	6.834289e-06	0	2.093956e-06
chr6	116056968	116056988	chr6-867	   20.70	-	ENSG00000111816	FRK	intron|lncRNA	lncRNA	ncRNA	2	4.955853e-05	3	3	3	3	2	2	0	0	0	2	2	0	0	0	0	1	21	4.927298e-06	6.834289e-06	0	0
chr6	116124076	116124096	chr6-1172	   17.20	+	ENSG00000178425	NT5DC1	intron	intron	intron	1	5.016328e-05	3	3	2	3	1	1	1	0	0	2	2	0	0	0	0	0	18	4.927298e-06	6.834289e-06	0	0
chr6	116142293	116142313	chr6-2724	    9.70	+	ENSG00000178425	NT5DC1	intron	intron	intron	1	5.097306e-05	3	2	1	1	1	2	0	0	1	1	2	1	1	0	0	1	17	0	6.834289e-06	1.891364e-06	0
chr6	116307998	116308018	chr6-11785	    3.53	+	ENSG00000111817	DSE	intron|CDS_Retained_intron	CDS_RI	intron	2	1.954478e-05	2	3	0	1	0	0	0	0	0	1	2	0	0	0	0	0	9	4.927298e-06	6.834289e-06	0	0
chr6	117560336	117560356	chr6-2099	   12.80	-	ENSG00000047932	GOPC	3'UTR|intron	3'UTR	3'UTR	2	3.51739e-05	1	0	3	3	1	1	0	0	1	1	2	0	0	0	1	2	16	4.927298e-06	0	0	2.093956e-06
chr6	118939147	118939167	chr6-3208	    8.81	+	ENSG00000253194		intron|lncRNA	lncRNA	ncRNA	2	3.029252e-05	2	3	0	2	1	1	1	0	1	2	2	0	0	0	0	0	15	4.927298e-06	6.834289e-06	0	0
chr6	118994317	118994337	chr6-1444	   14.50	-	ENSG00000111879	FAM184A	intron	intron	intron	1	3.060927e-05	2	2	2	3	1	2	1	0	1	3	2	0	0	0	0	0	19	0	0	1.891364e-06	2.093956e-06
chr6	119034553	119034573	chr6-18370	    3.08	-	ENSG00000111879	FAM184A	intron|TE	TE	TE	2	1.063773e-05	0	1	0	0	1	1	0	0	0	0	2	0	0	1	0	1	7	0	0	1.891364e-06	2.093956e-06
chr6	119179660	119179680	chr6-277	   43.60	-	ENSG00000111885	MAN1A1	3'UTR	3'UTR	3'UTR	1	0.0002201276	2	3	3	3	2	2	1	1	1	3	2	0	0	0	0	4	27	4.927298e-06	6.834289e-06	0	0
chr6	119228731	119228751	chr6-1313	   19.00	-	ENSG00000111885	MAN1A1	intron	intron	intron	1	5.100387e-05	3	3	1	3	1	1	0	1	0	1	2	0	0	0	0	1	17	4.927298e-06	0	0	2.093956e-06
chr6	119242905	119242925	chr6-3578	    8.37	-	ENSG00000111885	MAN1A1	intron	intron	intron	1	4.229593e-05	0	2	2	2	1	1	0	0	0	1	3	0	0	1	1	0	14	4.927298e-06	6.834289e-06	3.782728e-06	0
chr6	119253821	119253841	chr6-12206	    3.08	-	ENSG00000111885	MAN1A1	intron	intron	intron	1	1.283462e-05	2	1	1	1	1	0	0	0	0	0	2	0	0	0	0	0	8	4.927298e-06	0	0	2.093956e-06
chr6	119282781	119282801	chr6-16214	    3.08	-	ENSG00000111885	MAN1A1	intron	intron	intron	1	1.084465e-05	1	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	6	4.927298e-06	0	0	2.093956e-06
chr6	119331321	119331341	chr6-11709	    3.53	-	ENSG00000111885	MAN1A1	intron	intron	intron	1	2.157549e-05	1	1	2	2	1	0	0	0	0	0	3	0	0	0	0	0	10	4.927298e-06	6.834289e-06	0	4.187912e-06
chr6	120110697	120110717	chr6-12930	    3.53	+			unannotated	UnAn	UnAn	1	1.672491e-05	0	3	0	2	0	0	0	0	0	1	2	0	0	0	0	0	8	4.927298e-06	6.834289e-06	0	0
chr6	120262314	120262334	chr6-1004	   20.30	+			unannotated	UnAn	UnAn	1	0.0004088101	1	2	1	1	1	2	1	1	1	1	2	2	2	2	4	3	27	0	0	7.565455e-06	8.375823e-06
chr6	121122536	121122556	chr6-3950	    7.93	-	ENSG00000146350	TBC1D32	downstream 10K|intron	intron	intron	2	3.121655e-05	2	0	0	3	1	1	1	1	1	1	2	1	0	0	0	0	14	0	6.834289e-06	0	2.093956e-06
chr6	122211655	122211675	chr6-319	   49.40	+	ENSG00000199932	RNU1-18P	snRNA	snRNA	ncRNA	1	0.0005124456	3	3	1	1	2	2	2	1	1	2	4	3	1	3	1	2	32	2.463649e-05	4.784002e-05	3.782728e-06	4.187912e-06
chr6	122444864	122444884	chr6-34	  209.80	-	ENSG00000111897	SERINC1	3'UTR	3'UTR	3'UTR	1	0.0008688596	3	3	3	3	2	2	1	1	1	3	3	3	1	2	2	3	36	1.970919e-05	0	1.891364e-06	2.093956e-06
chr6	123867861	123867881	chr6-14734	    3.08	-			TE|unannotated	TE	TE	2	3.116754e-05	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	2	7	0	0	1.891364e-06	2.093956e-06
chr6	126027736	126027756	chr6-1266	   18.10	+	ENSG00000066651	TRMT11	downstream 10K|intron	intron	intron	2	8.66546e-05	3	2	3	3	2	0	1	1	1	0	2	0	2	0	1	0	21	0	6.834289e-06	1.891364e-06	0
chr6	126062779	126062799	chr6-182	   56.40	+	ENSG00000066651	TRMT11	downstream 10K|intron	intron	intron	2	0.000138847	3	3	3	3	1	2	0	1	2	2	2	1	0	0	1	0	24	4.927298e-06	6.834289e-06	0	0
chr6	126063176	126063196	chr6-240	   48.90	+	ENSG00000066651	TRMT11	downstream 10K|intron|Other	Other	Other	3	0.0001720996	3	3	3	3	2	2	1	1	2	2	2	1	0	0	1	0	26	9.854595e-06	2.050287e-05	0	0
chr6	126110570	126110590	chr6-2813	    7.93	+	ENSG00000066651	TRMT11	intron	intron	intron	1	2.821252e-05	2	2	0	3	0	1	1	1	0	0	2	0	0	0	0	0	12	0	6.834289e-06	1.891364e-06	0
chr6	126186337	126186357	chr6-641	   23.40	+	ENSG00000066651	TRMT11	intron	intron	intron	1	5.898394e-05	3	3	3	3	1	2	0	0	1	3	2	0	0	0	1	0	22	0	6.834289e-06	1.891364e-06	0
chr6	126195232	126195252	chr6-669	   36.60	+	ENSG00000066651	TRMT11	intron	intron	intron	1	8.221689e-05	3	3	3	3	2	1	1	0	1	3	2	0	0	0	1	0	23	4.927298e-06	0	0	2.093956e-06
chr6	126270218	126270238	chr6-654	   30.40	+			TE|unannotated	TE	TE	2	0.0001146802	3	3	3	3	2	1	0	0	1	3	2	1	0	0	0	0	22	4.927298e-06	0	0	2.093956e-06
chr6	126279232	126279252	chr6-23184	    2.64	+			unannotated	UnAn	UnAn	1	1.483742e-05	0	0	1	1	1	1	0	0	0	0	2	0	0	0	0	0	6	4.927298e-06	6.834289e-06	0	0
chr6	126348637	126348657	chr6-4741	    7.49	+	ENSG00000203760	CENPW	3'UTR	3'UTR	3'UTR	1	3.151737e-05	2	3	1	1	1	1	0	0	0	2	2	1	0	0	0	1	15	4.927298e-06	6.834289e-06	0	0
chr6	127299429	127299449	chr6-359	   30.80	-	ENSG00000093144	ECHDC1	intron|CDS_Retained_intron	CDS_RI	intron	2	9.446752e-05	1	3	3	3	2	1	0	1	0	4	2	0	0	1	2	0	23	0	0	1.891364e-06	2.093956e-06
chr6	127317348	127317368	chr6-16936	    3.97	-	ENSG00000093144	ECHDC1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	5.68377e-05	0	0	1	0	1	1	0	0	1	0	2	1	0	0	0	0	7	4.927298e-06	0	1.891364e-06	0
chr6	127368054	127368074	chr6-5069	    8.81	+				UnAn	UnAn	0	2.203226e-05	2	2	1	2	0	1	0	0	0	1	2	0	0	0	0	0	11	4.927298e-06	0	0	2.093956e-06
chr6	128000056	128000076	chr6-948	   20.30	-	ENSG00000152894	PTPRK	3'UTR|intron	3'UTR	3'UTR	2	9.044626e-05	1	3	3	3	1	0	1	1	2	3	2	0	0	0	0	0	20	4.927298e-06	0	1.891364e-06	0
chr6	128006231	128006251	chr6-10079	    4.41	-	ENSG00000152894	PTPRK	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	2.137223e-05	1	0	1	1	1	2	0	0	0	1	2	0	0	0	1	0	10	4.927298e-06	6.834289e-06	0	0
chr6	128048957	128048977	chr6-5879	    6.17	-	ENSG00000152894	PTPRK	intron	intron	intron	1	2.386104e-05	1	1	2	1	2	1	1	0	0	1	2	0	0	0	0	0	12	4.927298e-06	6.834289e-06	0	0
chr6	128066688	128066708	chr6-302	   33.50	-	ENSG00000152894	PTPRK	downstream 10K|intron	intron	intron	2	0.000116131	2	2	3	3	2	2	2	0	1	4	2	2	0	1	1	0	27	9.854595e-06	0	0	2.093956e-06
chr6	128078270	128078290	chr6-973	   26.00	-	ENSG00000152894	PTPRK	downstream 10K|intron	intron	intron	2	7.288967e-05	3	3	2	3	2	2	1	1	1	3	2	1	0	0	2	0	26	0	6.834289e-06	1.891364e-06	0
chr6	128132066	128132086	chr6-1067	   17.20	-	ENSG00000152894	PTPRK	intron	intron	intron	1	7.182626e-05	3	3	3	3	1	2	1	0	1	2	2	0	0	0	0	0	21	4.927298e-06	0	1.891364e-06	0
chr6	128161172	128161192	chr6-154	  108.90	-	ENSG00000152894	PTPRK	intron	intron	intron	1	0.0003087076	3	3	3	3	2	2	1	1	2	4	2	2	0	1	2	0	31	9.854595e-06	6.834289e-06	0	0
chr6	128170952	128170972	chr6-224	   56.90	-	ENSG00000152894	PTPRK	intron	intron	intron	1	0.000128706	3	3	3	3	2	2	1	1	1	3	2	0	0	0	1	0	25	4.927298e-06	6.834289e-06	0	0
chr6	128183600	128183620	chr6-1163	   17.60	-	ENSG00000152894	PTPRK	downstream 10K|intron	intron	intron	2	5.792036e-05	3	3	1	3	1	2	1	1	1	2	2	1	0	0	0	0	21	4.927298e-06	6.834289e-06	0	0
chr6	128270191	128270211	chr6-1217	   20.30	-	ENSG00000152894	PTPRK	intron	intron	intron	1	6.067222e-05	1	3	2	2	1	1	1	1	1	2	2	1	0	0	0	0	18	9.854595e-06	6.834289e-06	0	0
chr6	128304600	128304620	chr6-11326	    6.17	-	ENSG00000152894	PTPRK	intron	intron	intron	1	2.031023e-05	1	0	0	3	0	1	0	0	0	1	2	0	0	0	0	0	8	4.927298e-06	0	0	2.093956e-06
chr6	128370107	128370127	chr6-663	   28.20	-	ENSG00000152894	PTPRK	intron	intron	intron	1	0.0001109077	3	3	3	3	1	1	1	0	0	3	2	1	0	1	1	0	23	4.927298e-06	2.050287e-05	0	0
chr6	128458724	128458744	chr6-4256	    7.05	-	ENSG00000152894	PTPRK	intron	intron	intron	1	2.980279e-05	3	2	1	3	1	2	0	1	1	1	2	0	0	0	1	0	18	4.927298e-06	6.834289e-06	0	0
chr6	128465275	128465295	chr6-2574	   10.60	-	ENSG00000152894	PTPRK	intron	intron	intron	1	3.064322e-05	2	2	1	3	2	1	0	0	1	0	2	1	0	0	0	0	15	4.927298e-06	0	0	4.187912e-06
chr6	128470821	128470841	chr6-372	   30.80	-	ENSG00000152894	PTPRK	intron	intron	intron	1	7.557559e-05	3	3	2	3	1	1	1	1	1	2	2	1	0	0	0	0	21	4.927298e-06	0	3.782728e-06	0
chr6	128482361	128482381	chr6-6200	    4.85	-	ENSG00000152894	PTPRK	intron	intron	intron	1	2.257775e-05	2	2	2	1	2	1	1	0	1	1	2	0	0	0	0	0	15	0	6.834289e-06	1.891364e-06	0
chr6	128492436	128492456	chr6-7434	    5.29	-	ENSG00000152894	PTPRK	intron	intron	intron	1	2.226127e-05	2	0	2	2	0	1	0	0	0	2	2	0	0	0	0	0	11	4.927298e-06	6.834289e-06	0	0
chr6	128499121	128499141	chr6-255	   47.60	-	ENSG00000152894	PTPRK	intron	intron	intron	1	0.0001327535	3	3	3	3	2	2	1	0	2	3	2	0	0	0	0	1	25	0	0	1.891364e-06	4.187912e-06
chr6	128513133	128513153	chr6-5485	    6.17	-	ENSG00000152894	PTPRK	intron	intron	intron	1	1.890705e-05	2	1	1	2	0	1	0	0	1	1	2	0	0	0	0	0	11	0	6.834289e-06	0	2.093956e-06
chr6	130842279	130842299	chr6-4519	    7.05	-	ENSG00000079819	EPB41L2	intron|CDS_Retained_intron	CDS_RI	intron	2	2.054569e-05	1	1	1	1	1	1	1	0	1	2	2	0	0	0	0	0	12	0	0	1.891364e-06	8.375823e-06
chr6	130877483	130877503	chr6-4978	    7.49	-	ENSG00000079819	EPB41L2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	3.517164e-05	1	0	1	3	0	1	1	1	1	0	2	1	0	0	0	0	12	4.927298e-06	6.834289e-06	0	0
chr6	130971858	130971878	chr6-28645	    2.20	-	ENSG00000079819	EPB41L2	intron	intron	intron	1	1.397627e-05	0	1	0	1	0	0	0	1	0	1	2	0	0	0	0	0	6	0	6.834289e-06	0	2.093956e-06
chr6	131013346	131013366	chr6-12604	    3.53	-	ENSG00000079819	EPB41L2	intron	intron	intron	1	1.742935e-05	2	1	0	1	1	1	0	0	0	0	2	0	0	0	0	0	8	4.927298e-06	6.834289e-06	0	0
chr6	131207493	131207513	chr6-9186	    4.41	-			unannotated	UnAn	UnAn	1	2.146591e-05	0	0	0	0	1	0	0	1	0	0	2	0	0	2	1	0	7	0	0	3.782728e-06	2.093956e-06
chr6	131270571	131270591	chr6-9635	    4.41	+	ENSG00000118507	AKAP7	intron|CDS_Retained_intron	CDS_RI	intron	2	2.020761e-05	0	1	0	2	1	1	0	0	0	0	2	1	0	0	0	0	8	4.927298e-06	6.834289e-06	0	0
chr6	131612969	131612989	chr6-17633	    3.08	-	ENSG00000112282	MED23	intron	intron	intron	1	1.113222e-05	0	1	0	0	1	1	1	0	1	0	2	0	0	0	0	0	7	4.927298e-06	0	1.891364e-06	0
chr6	131839191	131839211	chr6-3287	    9.70	+	ENSG00000197594	ENPP1	intron|CDS_Retained_intron	CDS_RI	intron	2	4.94071e-05	3	1	0	2	1	1	1	0	1	1	2	2	0	0	0	0	15	4.927298e-06	6.834289e-06	0	0
chr6	131948557	131948577	chr6-185	   56.90	-	ENSG00000118523	CCN2	3'UTR	3'UTR	3'UTR	1	0.0002290446	3	3	3	3	2	2	1	0	1	3	2	3	1	0	3	3	33	0	0	3.782728e-06	2.093956e-06
chr6	132460060	132460080	chr6-3639	    7.49	-	ENSG00000079950	STX7	3'UTR	3'UTR	3'UTR	1	3.212812e-05	0	0	3	1	0	2	1	0	1	1	3	0	0	0	0	0	12	4.927298e-06	6.834289e-06	0	2.093956e-06
chr6	132460201	132460221	chr6-148	   59.50	-	ENSG00000079950	STX7	3'UTR	3'UTR	3'UTR	1	0.0002004933	2	3	3	3	2	2	1	1	1	3	2	1	0	1	1	2	28	4.927298e-06	6.834289e-06	0	0
chr6	132815352	132815372	chr6-56	 1091.20	+	ENSG00000112306	RPS12	intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	3	0.003342684	3	3	3	3	2	2	2	2	4	4	4	4	3	3	3	3	48	4.927298e-06	2.733716e-05	0.0002004846	0.0002010198
chr6	132816836	132816856	chr6-982	   35.70	+	ENSG00000112306	RPS12	intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	3	0.0001388984	3	3	2	1	2	2	1	1	1	2	2	3	0	2	0	0	25	0	0	7.565455e-06	8.375823e-06
chr6	132817310	132817330	chr6-2204	   13.20	+	ENSG00000112306	RPS12	intron|snoRNA|CDS_Retained_intron	snoRNA	snoRNA	3	0.0001241695	2	3	0	1	2	1	2	2	0	1	2	2	2	1	1	0	22	0	6.834289e-06	7.565455e-06	0
chr6	133480733	133480753	chr6-28422	    2.20	+	ENSG00000112319	EYA4	intron|CDS_Retained_intron	CDS_RI	intron	2	9.083714e-06	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	5	4.927298e-06	0	0	2.093956e-06
chr6	134964806	134964826	chr6-7	  453.90	-	ENSG00000112339	HBS1L	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	0.001575184	3	3	3	3	2	2	1	2	3	4	2	2	1	1	4	5	41	0	0	1.891364e-06	2.093956e-06
chr6	135044730	135044750	chr6-6688	    6.17	-	ENSG00000112339	HBS1L	intron	intron	intron	1	2.407019e-05	1	1	2	2	0	0	0	1	1	0	2	0	0	0	0	0	10	4.927298e-06	6.834289e-06	0	0
chr6	135679966	135679986	chr6-25454	    2.20	-			unannotated	UnAn	UnAn	1	8.410393e-06	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	4	0	0	1.891364e-06	4.187912e-06
chr6	136258339	136258359	chr6-849	   19.80	-	ENSG00000029363	BCLAF1	3'UTR	3'UTR	3'UTR	1	0.0001675957	3	3	3	3	2	2	1	1	1	3	2	4	0	2	2	2	34	4.927298e-06	6.834289e-06	0	0
chr6	136263128	136263148	chr6-4037	   11.00	-	ENSG00000029363	BCLAF1	downstream 10K|intron|TE|CDS_Retained_intron	TE	TE	4	2.888148e-05	3	2	0	2	0	1	1	0	1	2	2	0	0	0	0	0	14	0	6.834289e-06	0	2.093956e-06
chr6	136270544	136270564	chr6-670	   21.20	-	ENSG00000029363	BCLAF1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	8.051279e-05	2	3	2	3	2	2	1	1	2	2	3	0	0	0	1	1	25	4.927298e-06	6.834289e-06	0	4.187912e-06
chr6	136270952	136270972	chr6-62	   79.30	-	ENSG00000029363	BCLAF1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0002863963	3	3	3	3	2	2	1	1	1	4	3	3	1	1	2	1	34	4.927298e-06	6.834289e-06	1.891364e-06	0
chr6	136273260	136273280	chr6-625	   21.60	-	ENSG00000029363	BCLAF1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	7.946012e-05	3	3	3	2	1	2	0	0	1	2	2	2	0	0	0	0	21	0	6.834289e-06	0	2.093956e-06
chr6	136277333	136277353	chr6-1305	   19.40	-	ENSG00000029363	BCLAF1	intron	intron	intron	1	5.274738e-05	3	2	2	3	2	1	1	1	1	0	2	0	0	0	0	0	18	4.927298e-06	1.366858e-05	0	0
chr6	136393797	136393817	chr6-13754	    3.97	-	ENSG00000135525	MAP7	intron|TE	TE	TE	2	1.377106e-05	0	0	0	0	0	1	0	0	0	0	2	1	0	1	1	0	6	0	0	1.891364e-06	2.093956e-06
chr6	138576307	138576327	chr6-10353	    3.97	-	ENSG00000135540	NHSL1	intron|CDS_Retained_intron	CDS_RI	intron	2	8.476627e-06	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	1.891364e-06	2.093956e-06
chr6	138634798	138634818	chr6-1590	   19.80	-	ENSG00000135540	NHSL1	intron|CDS_Retained_intron	CDS_RI	intron	2	5.225434e-05	3	3	1	3	0	1	1	0	1	2	2	0	0	0	0	0	17	4.927298e-06	6.834289e-06	0	0
chr6	138917751	138917771	chr6-5827	    6.61	-	ENSG00000135597	REPS1	downstream 10K|intron	intron	intron	2	1.845379e-05	0	2	1	0	2	1	1	0	0	0	2	0	0	0	0	0	9	0	6.834289e-06	0	2.093956e-06
