chr	start	end	name	score	strand	gene	external_gene_name	annotation	finalized_annotation	grouped_annotation	annotation_count	TOTAL_TagCount	Nuc_F_M_BC	Nuc_F_S_BC	Cyto_F_M_BC	Cyto_F_S_BC	NLS_I_M_BC	NLS_I_S_BC	NES_I_M_BC	NES_I_S_BC	G3BP_I_M_BC	G3BP_I_S_BC	NLS_E_M_BC	NLS_E_S_BC	NES_E_M_BC	NES_E_S_BC	G3BP_E_M_BC	G3BP_E_S_BC	TOTAL_BC	NLS_I_M_1	NLS_I_M_2	NES_I_M_1	NES_I_M_2	G3BP_I_M_1	G3BP_I_M_2	G3BP_I_M_3	G3BP_I_M_4
chr6	 88868133	 88868153	chr6-1010	   16.70	-	ENSG00000111880	RNGTT	intron|CDS_Retained_intron	CDS_RI	intron	2	4.469257e-05	1	2	2	3	1	1	2	0	2	0	0	0	0	0	1	0	15	0	7.625796e-07	1.198716e-06	8.267059e-06	0	9.487936e-06	1.306737e-06	0
chr6	 89063574	 89063594	chr6-207	  238.40	-	ENSG00000223001	RNU2-61P	snRNA	snRNA	ncRNA	1	0.0006681373	3	3	3	3	2	2	1	2	2	4	3	3	1	2	3	1	38	2.470029e-06	1.48703e-05	1.198716e-06	0	5.063804e-05	0	3.920211e-06	0
chr6	 89165153	 89165173	chr6-166	   63.90	+	ENSG00000146281	PM20D2	3'UTR	3'UTR	3'UTR	1	0.0002587067	3	2	3	3	2	1	1	1	1	4	1	0	0	1	1	4	28	3.705044e-06	2.287739e-06	3.596148e-06	0	0	0	2.613474e-06	0
chr6	 89470701	 89470721	chr6-2298	   11.00	+	ENSG00000135299	ANKRD6	intron|Other	Other	Other	2	6.97354e-05	3	0	2	1	1	2	1	0	2	3	0	1	0	0	1	1	18	2.470029e-06	0	3.596148e-06	0	0	4.743968e-06	1.306737e-06	0
chr6	 89634528	 89634548	chr6-1358	   16.70	-	ENSG00000083099	LYRM2	3'UTR|intron	3'UTR	3'UTR	2	4.238154e-05	1	3	2	3	1	1	1	1	2	2	0	0	0	0	0	1	18	1.852522e-06	0	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr6	 89637653	 89637673	chr6-1521	   13.70	-	ENSG00000083099	LYRM2	downstream 10K|intron	intron	intron	2	2.930002e-05	3	1	3	0	2	1	1	0	1	2	0	1	0	0	0	0	15	6.175073e-07	2.287739e-06	1.198716e-06	0	0	0	1.306737e-06	0
chr6	 89643200	 89643220	chr6-28	  201.80	-	ENSG00000112159	MDN1	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	0.0009015919	3	3	3	3	2	2	1	0	2	4	0	1	1	0	2	6	33	4.940059e-06	2.669029e-06	4.794864e-06	0	0.0001012761	0	6.533684e-06	0
chr6	 89740430	 89740450	chr6-1958	   13.70	-	ENSG00000112159	MDN1	intron	intron	intron	1	2.753686e-05	2	3	2	3	2	1	1	0	1	1	0	0	0	0	0	0	16	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	2.613474e-06	0
chr6	 89774696	 89774716	chr6-18586	    2.64	-	ENSG00000112159	MDN1	CDS|CDS_Retained_intron	CDS	CDS	2	1.13917e-05	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	6	1.235015e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	 90514149	 90514169	chr6-793	   26.00	-	ENSG00000135341	MAP3K7	3'UTR|intron	3'UTR	3'UTR	2	6.940666e-05	2	3	3	3	1	1	1	2	2	3	0	0	0	0	0	0	21	6.175073e-07	0	3.596148e-06	0	0	4.743968e-06	1.306737e-06	0
chr6	 90543209	 90543229	chr6-1259	   17.20	-	ENSG00000135341	MAP3K7	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	3.691789e-05	3	3	3	3	2	2	1	0	1	2	1	1	0	0	0	0	22	1.235015e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	 90543275	 90543295	chr6-1324	   26.00	-	ENSG00000135341	MAP3K7	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	7.519405e-05	3	2	3	3	2	1	1	1	2	2	1	1	0	0	0	0	22	4.940059e-06	1.525159e-06	2.397432e-06	0	0	4.743968e-06	3.920211e-06	0
chr6	 90585693	 90585713	chr6-10085	    4.41	-	ENSG00000135341	MAP3K7	3'UTR|intron	3'UTR	3'UTR	2	2.142852e-05	1	1	0	1	1	0	2	0	1	2	0	1	0	0	0	0	10	1.235015e-06	0	1.198716e-06	8.267059e-06	0	0	1.306737e-06	0
chr6	 90618821	 90618841	chr6-26676	    3.97	+			unannotated	UnAn	UnAn	1	1.664536e-05	1	1	0	0	2	1	1	0	1	0	1	1	0	0	0	0	9	6.175073e-07	3.812898e-07	0	8.267059e-06	0	0	1.306737e-06	0
chr6	 91203954	 91203974	chr6-5276	   30.00	+			unannotated	UnAn	UnAn	1	8.07554e-05	3	3	3	3	2	2	0	1	2	1	0	1	1	0	0	0	22	4.322551e-06	3.812898e-07	0	0	0	4.743968e-06	1.306737e-06	0
chr6	 94518992	 94519012	chr6-93	  109.70	+			Other|unannotated	Other	Other	2	0.0003647762	3	3	3	3	2	2	1	0	1	4	2	2	1	3	2	4	36	1.852522e-06	2.669029e-06	0	1.653412e-05	0	4.743968e-06	0	0
chr6	 95607016	 95607036	chr6-2032	   10.60	+	ENSG00000172469	MANEA	3'UTR|CDS_Retained_intron	3'UTR	3'UTR	2	3.994263e-05	2	0	3	2	2	0	1	0	1	1	1	0	0	0	0	1	14	1.235015e-06	3.812898e-07	2.397432e-06	0	0	0	3.920211e-06	0
chr6	 96554314	 96554334	chr6-293	   41.40	+	ENSG00000014123	UFL1	3'UTR	3'UTR	3'UTR	1	0.0001133117	3	2	3	3	2	2	1	1	1	3	1	0	1	0	1	1	25	3.087537e-06	7.625796e-07	2.397432e-06	0	0	0	3.920211e-06	0
chr6	 96555148	 96555168	chr6-1698	   16.30	+	ENSG00000014123	UFL1	3'UTR	3'UTR	3'UTR	1	0.0001037544	2	1	3	3	2	1	1	0	1	1	0	0	1	1	0	2	19	2.470029e-06	3.812898e-07	3.596148e-06	0	0	0	3.920211e-06	0
chr6	 97179205	 97179225	chr6-6126	    5.73	-	ENSG00000146263	MMS22L	intron	intron	intron	1	1.680887e-05	2	1	3	0	2	1	1	0	1	0	0	0	0	0	1	0	12	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	 97231148	 97231168	chr6-1176	   17.20	-	ENSG00000146263	MMS22L	3'UTR|intron	3'UTR	3'UTR	2	4.512514e-05	3	3	2	3	1	1	1	0	2	1	0	0	0	0	1	0	18	6.175073e-07	0	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr6	 97234050	 97234070	chr6-862	   20.30	-	ENSG00000146263	MMS22L	intron	intron	intron	1	7.661969e-05	3	2	2	3	2	1	2	1	2	1	1	1	0	0	1	0	22	2.470029e-06	3.812898e-07	1.198716e-06	8.267059e-06	0	4.743968e-06	2.613474e-06	0
chr6	 97270921	 97270941	chr6-3881	    7.93	-	ENSG00000146263	MMS22L	intron|CDS_Retained_intron	CDS_RI	intron	2	1.977239e-05	2	1	1	2	2	1	1	0	1	1	1	0	0	0	0	0	13	1.235015e-06	3.812898e-07	2.397432e-06	0	0	0	2.613474e-06	0
chr6	 98874181	 98874201	chr6-2488	   11.90	-	ENSG00000112234	FBXL4	3'UTR	3'UTR	3'UTR	1	8.782348e-05	2	2	2	3	2	2	0	0	3	2	0	0	0	0	1	1	20	1.235015e-06	3.812898e-07	0	0	5.063804e-05	4.743968e-06	3.920211e-06	0
chr6	 99400006	 99400026	chr6-7367	    6.61	-	ENSG00000132424	PNISR	3'UTR	3'UTR	3'UTR	1	0.0002411621	1	2	2	2	2	2	1	0	1	1	1	0	0	0	2	0	17	1.852522e-06	3.812898e-07	3.596148e-06	0	0	0	2.613474e-06	0
chr6	 99400071	 99400091	chr6-231	   42.30	-	ENSG00000132424	PNISR	3'UTR	3'UTR	3'UTR	1	0.0001282208	3	3	3	3	2	2	2	1	2	3	1	1	0	0	1	0	27	1.235015e-06	7.625796e-07	1.198716e-06	8.267059e-06	0	4.743968e-06	3.920211e-06	0
chr6	 99400138	 99400158	chr6-29	  164.40	-	ENSG00000132424	PNISR	3'UTR	3'UTR	3'UTR	1	0.0004443526	3	3	3	3	2	2	1	2	2	3	0	4	0	1	2	1	32	7.410088e-06	3.050318e-06	9.589727e-06	0	0	1.42319e-05	9.147158e-06	0
chr6	 99403236	 99403256	chr6-2376	   13.70	-	ENSG00000132424	PNISR	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	3.109288e-05	1	3	1	3	2	1	1	0	1	2	0	0	0	0	1	0	16	1.235015e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	 99404167	 99404187	chr6-3199	   12.30	-	ENSG00000132424	PNISR	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	4.506065e-05	2	0	2	1	2	1	1	2	1	1	1	0	1	1	0	0	16	1.235015e-06	3.812898e-07	2.397432e-06	0	0	0	3.920211e-06	0
chr6	 99410439	 99410459	chr6-4394	    6.61	-	ENSG00000132424	PNISR	intron|CDS_Retained_intron	CDS_RI	intron	2	2.310563e-05	2	1	3	1	2	1	1	1	1	3	1	0	0	0	0	0	17	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	 99552525	 99552545	chr6-1171	   17.60	-	ENSG00000112237	CCNC	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	4.591446e-05	3	3	3	3	1	2	1	0	2	1	0	0	0	0	0	0	19	1.235015e-06	0	1.198716e-06	0	0	4.743968e-06	5.226948e-06	0
chr6	 99558396	 99558416	chr6-169	   48.00	-	ENSG00000112237	CCNC	3'UTR|CDS|intron|CDS_Retained_intron	3'UTR	3'UTR	4	0.0001174634	3	3	3	3	2	1	1	1	1	3	1	1	0	0	2	2	27	3.705044e-06	3.812898e-07	2.397432e-06	0	0	0	5.226948e-06	0
chr6	100101632	100101652	chr6-977	   19.00	-				UnAn	UnAn	0	4.862998e-05	3	3	2	3	1	1	1	1	2	1	0	1	0	0	0	0	19	3.087537e-06	0	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr6	100102209	100102229	chr6-1555	   13.20	-				UnAn	UnAn	0	5.130181e-05	2	1	3	2	2	1	1	1	1	2	1	1	0	1	0	0	19	1.235015e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	100142151	100142171	chr6-7655	    4.85	-			unannotated	UnAn	UnAn	1	1.440808e-05	3	3	3	1	2	0	1	0	1	0	0	0	0	0	0	0	14	6.175073e-07	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	100142380	100142400	chr6-1181	   18.50	-			unannotated	UnAn	UnAn	1	4.459934e-05	2	3	3	3	2	1	1	0	1	1	0	0	0	1	0	0	18	1.852522e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	100189367	100189387	chr6-3805	    8.37	-			unannotated	UnAn	UnAn	1	2.372306e-05	0	3	1	1	2	1	1	0	1	1	1	1	0	0	0	0	13	6.175073e-07	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	100679193	100679213	chr6-752	   19.00	-	ENSG00000112249	ASCC3	downstream 10K|intron	intron	intron	2	8.315377e-05	2	3	2	3	2	0	0	0	2	2	1	1	1	1	0	0	20	6.175073e-07	2.669029e-06	0	0	0	4.743968e-06	1.306737e-06	0
chr6	100854869	100854889	chr6-2016	   11.00	-	ENSG00000112249	ASCC3	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	2.725946e-05	3	2	3	0	2	1	1	0	1	1	0	0	0	0	1	0	15	1.235015e-06	3.812898e-07	1.198716e-06	0	0	4.743968e-06	0	0
chr6	100890573	100890593	chr6-402	   41.00	+				UnAn	UnAn	0	0.0001759705	1	3	3	3	2	1	1	0	2	3	1	1	0	0	1	2	24	1.235015e-06	3.812898e-07	1.198716e-06	0	5.063804e-05	0	1.306737e-06	0
chr6	100891019	100891039	chr6-87	  125.60	+				UnAn	UnAn	0	0.0006013085	1	3	3	3	2	2	1	1	3	4	1	2	0	3	3	4	36	1.173264e-05	3.812898e-07	7.192296e-06	0	0.0001012761	4.743968e-06	2.613474e-06	0
chr6	100986139	100986159	chr6-841	   25.10	-			unannotated	UnAn	UnAn	1	5.507081e-05	3	3	2	3	2	1	1	1	1	2	1	0	0	0	0	0	20	6.175073e-07	3.812898e-07	7.192296e-06	0	0	0	2.613474e-06	0
chr6	101411501	101411521	chr6-763	   25.10	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	5.371543e-05	2	2	1	2	2	1	1	1	1	2	1	1	0	0	0	0	17	1.049762e-05	3.812898e-07	3.596148e-06	0	0	0	5.226948e-06	0
chr6	101427592	101427612	chr6-776	   25.10	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	8.210223e-05	0	2	0	3	2	1	1	1	1	3	1	1	1	0	1	0	18	6.175073e-06	3.812898e-07	1.198716e-06	0	0	0	3.920211e-06	0
chr6	101429748	101429768	chr6-226	   46.30	-				UnAn	UnAn	0	0.0001560897	2	3	3	3	2	1	1	0	1	3	0	1	0	2	1	2	25	4.322551e-06	1.143869e-06	1.198716e-06	0	0	0	2.613474e-06	0
chr6	101438340	101438360	chr6-3924	    8.37	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	3.200007e-05	1	1	0	0	2	2	1	1	1	2	0	1	0	0	0	1	13	1.852522e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	101447096	101447116	chr6-611	   30.40	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	0.0001128597	2	0	0	1	2	2	1	1	1	4	2	2	0	1	0	0	19	9.26261e-06	3.812898e-07	7.192296e-06	0	0	0	1.306737e-06	0
chr6	101448677	101448697	chr6-10858	    4.41	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	1.829033e-05	0	0	0	0	2	1	1	0	1	1	1	1	0	0	0	0	8	2.470029e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	101449329	101449349	chr6-4326	    7.93	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	5.953048e-05	0	0	0	0	2	1	1	0	1	2	2	1	0	0	0	1	11	2.470029e-06	7.625796e-07	1.198716e-06	0	0	0	2.613474e-06	0
chr6	101451637	101451657	chr6-2173	   12.30	+	ENSG00000164418	GRIK2	intron|TE|CDS_Retained_intron	TE	TE	3	0.0001211593	1	1	0	2	2	1	1	1	1	3	2	1	0	0	1	0	17	1.852522e-06	3.812898e-07	3.596148e-06	0	0	0	2.613474e-06	0
chr6	101451745	101451765	chr6-7297	    6.17	+	ENSG00000164418	GRIK2	intron|TE|CDS_Retained_intron	TE	TE	3	3.279857e-05	0	0	0	0	1	1	1	1	2	1	1	1	0	0	0	0	9	1.852522e-06	0	1.198716e-06	0	0	4.743968e-06	2.613474e-06	0
chr6	101453409	101453429	chr6-7245	    5.73	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	1.130626e-05	0	0	1	0	2	0	1	0	1	2	0	0	0	0	0	0	7	4.940059e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	101456131	101456151	chr6-659	   26.00	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	9.761525e-05	1	1	2	2	2	2	1	0	1	2	0	1	0	1	2	1	19	6.175073e-07	1.143869e-06	0	8.267059e-06	0	1.897587e-05	0	0
chr6	101488786	101488806	chr6-2702	   11.00	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	2.194154e-05	0	0	2	0	2	1	1	0	1	3	0	0	0	0	0	0	10	4.322551e-06	7.625796e-07	1.198716e-06	0	0	0	2.613474e-06	0
chr6	101519411	101519431	chr6-6136	    6.17	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	3.347126e-05	0	1	0	0	2	2	1	1	1	1	1	1	0	0	0	0	11	1.852522e-06	3.812898e-07	1.198716e-06	0	0	0	3.920211e-06	0
chr6	101520956	101520976	chr6-14419	    3.53	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	2.944191e-05	0	0	0	0	2	0	1	0	1	0	0	1	1	0	0	0	6	1.852522e-06	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	101554871	101554891	chr6-2761	    9.25	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	2.576497e-05	0	2	0	0	2	2	0	0	2	3	0	1	0	0	0	0	12	4.322551e-06	7.625796e-07	0	0	0	4.743968e-06	3.920211e-06	0
chr6	101624947	101624967	chr6-3313	   13.70	+	ENSG00000164418	GRIK2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	9.691126e-05	3	2	3	2	1	1	1	0	2	1	0	0	1	0	0	0	17	2.470029e-06	0	2.397432e-06	0	5.063804e-05	0	1.306737e-06	0
chr6	101688181	101688201	chr6-9871	    4.85	+	ENSG00000164418	GRIK2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	1.787333e-05	0	0	0	0	2	2	1	0	1	1	1	1	0	0	0	0	9	2.470029e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	101737773	101737793	chr6-14193	    3.53	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	9.518364e-06	0	0	0	0	2	0	1	0	1	1	0	0	0	0	1	0	6	1.235015e-06	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr6	101889971	101889991	chr6-2295	   15.90	+	ENSG00000164418	GRIK2	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	5.776783e-05	0	0	0	1	2	1	1	1	1	2	1	1	0	0	0	2	13	4.940059e-06	7.625796e-07	3.596148e-06	0	0	0	3.920211e-06	0
chr6	101893747	101893767	chr6-2903	   10.60	+	ENSG00000164418	GRIK2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	3.217614e-05	0	0	0	0	2	2	1	0	1	2	1	2	0	0	0	0	11	4.322551e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	101899033	101899053	chr6-10716	    3.53	+	ENSG00000164418	GRIK2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	1.348634e-05	0	0	0	1	2	1	1	0	1	1	0	1	0	0	1	0	9	6.175073e-07	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr6	101905879	101905899	chr6-2422	    9.70	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	2.081086e-05	1	0	1	0	2	1	1	1	1	2	0	0	0	0	0	0	10	3.705044e-06	7.625796e-07	5.99358e-06	0	0	0	1.306737e-06	0
chr6	101911499	101911519	chr6-10955	    3.97	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	1.753095e-05	0	1	0	0	1	2	1	0	2	0	0	0	0	0	0	0	7	1.235015e-06	0	2.397432e-06	0	0	9.487936e-06	1.306737e-06	0
chr6	101924293	101924313	chr6-7864	    5.29	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	6.882253e-05	0	1	0	0	1	1	1	0	2	1	0	0	1	0	0	1	9	1.235015e-06	0	3.596148e-06	0	0	4.743968e-06	1.306737e-06	0
chr6	101928328	101928348	chr6-14890	    3.53	+	ENSG00000164418	GRIK2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	3.473197e-05	0	0	0	0	2	1	1	1	1	0	0	0	0	1	0	0	7	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	2.613474e-06	0
chr6	101935119	101935139	chr6-15105	    2.64	+	ENSG00000164418	GRIK2	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	1.022102e-05	0	0	0	0	2	1	1	0	1	1	0	1	0	0	0	0	7	1.235015e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	101986197	101986217	chr6-7164	    6.61	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	4.211656e-05	0	0	0	0	2	1	1	0	1	2	0	2	0	0	0	0	9	2.470029e-06	3.812898e-07	3.596148e-06	0	0	0	1.306737e-06	0
chr6	101997182	101997202	chr6-3387	   14.50	+	ENSG00000164418	GRIK2	intron|CDS_Retained_intron	CDS_RI	intron	2	4.589751e-05	0	0	0	2	2	2	1	1	1	2	1	0	0	0	1	0	13	6.175073e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	102069149	102069169	chr6-741	   22.50	+	ENSG00000164418	GRIK2	3'UTR|intron|CDS_Retained_intron	3'UTR	3'UTR	3	0.0001050673	0	1	1	2	2	2	1	1	2	3	1	2	0	1	0	2	21	7.410088e-06	1.906449e-06	4.794864e-06	0	0	9.487936e-06	3.920211e-06	0
chr6	102957015	102957035	chr6-1552	   16.30	+			Other|unannotated	Other	Other	2	3.439773e-05	3	2	2	2	2	1	1	1	1	1	0	0	0	0	0	0	16	3.705044e-06	3.812898e-07	3.596148e-06	0	0	0	2.613474e-06	0
chr6	104717987	104718007	chr6-1492	   14.50	-			TE|unannotated	TE	TE	2	3.348192e-05	2	2	3	3	1	1	1	0	2	1	0	0	0	0	0	0	16	6.175073e-07	0	1.198716e-06	0	0	4.743968e-06	1.306737e-06	0
chr6	104785351	104785371	chr6-391	   34.80	-	ENSG00000085382	HACE1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	0.0001137034	3	3	2	1	2	1	1	1	1	3	2	1	2	0	0	0	23	3.705044e-06	1.906449e-06	1.198716e-06	0	0	0	1.306737e-06	0
chr6	104785541	104785561	chr6-9137	    4.85	-	ENSG00000085382	HACE1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	1.77285e-05	2	0	0	1	1	0	2	0	1	1	0	0	0	0	1	0	9	6.175073e-07	0	1.198716e-06	8.267059e-06	0	0	1.306737e-06	0
chr6	104786748	104786768	chr6-1079	   18.10	-	ENSG00000085382	HACE1	downstream 10K|intron|CDS_Retained_intron	CDS_RI	intron	3	5.485764e-05	2	1	1	3	2	1	1	1	1	1	1	1	0	0	1	0	17	3.087537e-06	3.812898e-07	3.596148e-06	0	0	4.743968e-06	0	0
chr6	104964799	104964819	chr6-9202	    4.85	+	ENSG00000187772	LIN28B	intron	intron	intron	1	2.486971e-05	0	1	0	2	2	1	1	1	1	1	0	1	0	0	0	0	11	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	104966324	104966344	chr6-1455	   14.50	+	ENSG00000187772	LIN28B	intron|TE	TE	TE	2	4.848505e-05	3	2	1	3	1	1	1	0	2	2	1	1	0	0	0	0	18	2.470029e-06	0	1.198716e-06	0	0	9.487936e-06	1.306737e-06	0
chr6	104968616	104968636	chr6-2310	   13.20	+	ENSG00000187772	LIN28B	intron	intron	intron	1	4.797955e-05	3	3	2	3	2	1	1	0	1	2	1	0	0	1	0	0	20	1.852522e-06	3.812898e-07	1.198716e-06	0	0	4.743968e-06	0	0
chr6	104971701	104971721	chr6-1925	   13.70	+	ENSG00000187772	LIN28B	intron	intron	intron	1	5.637639e-05	1	3	2	3	1	2	2	1	1	1	0	2	0	0	0	0	19	6.175073e-07	0	2.397432e-06	1.653412e-05	0	0	1.306737e-06	0
chr6	104975393	104975413	chr6-310	   37.00	+	ENSG00000187772	LIN28B	intron	intron	intron	1	9.30108e-05	3	2	3	3	2	1	1	1	1	2	0	2	0	0	0	0	21	4.322551e-06	7.625796e-07	4.794864e-06	0	0	0	1.306737e-06	0
chr6	104981049	104981069	chr6-6215	    6.17	+	ENSG00000187772	LIN28B	intron	intron	intron	1	3.285572e-05	2	1	1	1	2	1	1	0	1	0	2	1	0	0	0	0	13	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	104983119	104983139	chr6-483	   29.50	+	ENSG00000187772	LIN28B	intron	intron	intron	1	6.505932e-05	3	3	3	3	2	2	1	1	1	1	1	2	0	0	0	1	24	6.175073e-07	7.625796e-07	5.99358e-06	0	0	0	1.306737e-06	0
chr6	105008731	105008751	chr6-655	   20.70	+	ENSG00000187772	LIN28B	intron	intron	intron	1	5.897259e-05	3	3	3	3	2	1	1	0	2	0	1	0	0	0	0	0	19	1.235015e-06	3.812898e-07	1.198716e-06	0	0	4.743968e-06	2.613474e-06	0
chr6	105029541	105029561	chr6-647	   22.00	+	ENSG00000187772	LIN28B	intron	intron	intron	1	5.504109e-05	3	3	3	3	2	0	1	0	1	0	0	1	0	0	1	0	18	1.235015e-06	7.625796e-07	3.596148e-06	0	0	0	1.306737e-06	0
chr6	105034230	105034250	chr6-735	   19.00	+	ENSG00000187772	LIN28B	intron	intron	intron	1	0.0001119931	3	3	3	2	2	2	1	1	1	3	1	2	0	0	0	1	25	2.470029e-06	7.625796e-07	1.198716e-06	0	0	0	5.226948e-06	0
chr6	105040515	105040535	chr6-623	   25.10	+	ENSG00000187772	LIN28B	intron	intron	intron	1	8.731457e-05	3	3	3	2	1	2	1	0	2	3	1	1	0	0	1	0	23	3.087537e-06	0	2.397432e-06	0	0	4.743968e-06	3.920211e-06	0
chr6	105044042	105044062	chr6-1609	   16.30	+	ENSG00000187772	LIN28B	intron	intron	intron	1	5.655169e-05	3	3	2	2	2	1	1	0	1	4	0	1	0	0	0	0	20	2.470029e-06	3.812898e-07	1.198716e-06	0	0	0	3.920211e-06	0
chr6	105051548	105051568	chr6-150	   55.50	+	ENSG00000187772	LIN28B	intron	intron	intron	1	0.0002093156	3	3	3	3	2	2	1	0	2	4	2	1	1	0	1	2	30	1.235015e-06	3.812898e-07	1.198716e-06	0	0	4.743968e-06	2.613474e-06	0
chr6	105081173	105081193	chr6-120	   77.60	+	ENSG00000187772	LIN28B	3'UTR	3'UTR	3'UTR	1	0.0002955624	3	3	3	3	2	2	1	2	2	3	0	1	0	2	0	3	30	4.322551e-06	3.812898e-07	1.198716e-06	0	0	1.42319e-05	1.306737e-06	0
chr6	105081311	105081331	chr6-249	   55.50	+	ENSG00000187772	LIN28B	3'UTR	3'UTR	3'UTR	1	0.0001134691	2	3	3	3	2	1	1	1	2	3	1	0	0	0	1	2	25	6.175073e-07	7.625796e-07	1.198716e-06	0	0	4.743968e-06	2.613474e-06	0
chr6	105100702	105100722	chr6-7587	    4.85	-	ENSG00000112276	BVES	3'UTR	3'UTR	3'UTR	1	8.8355e-06	0	0	0	0	2	2	1	0	1	1	0	0	0	0	1	0	8	6.175073e-07	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr6	106196297	106196317	chr6-1522	   17.20	-	ENSG00000057663	ATG5	downstream 10K|intron	intron	intron	2	6.290571e-05	3	2	2	3	0	1	2	1	2	2	0	0	0	0	1	0	19	0	0	1.198716e-06	8.267059e-06	0	4.743968e-06	3.920211e-06	0
chr6	106224223	106224243	chr6-11107	    3.97	-	ENSG00000057663	ATG5	intron	intron	intron	1	1.012604e-05	1	2	0	1	2	1	1	0	1	0	1	0	0	0	0	0	10	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr6	106242568	106242588	chr6-2408	    9.70	-	ENSG00000057663	ATG5	downstream 10K|intron	intron	intron	2	3.458091e-05	3	2	0	1	2	1	1	0	1	2	1	1	0	1	0	0	16	1.235015e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
